지역코드,연월,NPS_가입자수,NPS_고지금액합계,NPS_사업장수,NPS_1인당고지금액,NPS_고용증감,시도,연도,월
48270,2023-12,30866,8745075880,2064,283323.9123955161,-412,경남,2023,12
48310,2023-12,95936,33532536160,3132,349530.2718478986,344,경남,2023,12
48330,2023-12,112034,35701908360,6028,318670.299730439,-840,경남,2023,12
48720,2023-12,7636,2189635160,728,286751.59245678363,4,경남,2023,12
48730,2023-12,35320,11226615640,2490,317854.34994337487,-128,경남,2023,12
48740,2023-12,18434,5643868680,1282,306166.2514918086,-296,경남,2023,12
48820,2023-12,15834,4555885360,1260,287728.013136289,-26,경남,2023,12
48840,2023-12,7406,1924794480,730,259896.63516068054,-248,경남,2023,12
48850,2023-12,8786,2406031440,894,273848.33143637603,-152,경남,2023,12
48860,2023-12,8572,2203374840,876,257043.26178254784,-316,경남,2023,12
48870,2023-12,8138,2099968360,920,258044.77267141803,-696,경남,2023,12
48880,2023-12,12784,3321160960,1302,259790.43804755944,-170,경남,2023,12
48890,2023-12,8936,2388678720,1014,267309.6150402865,-342,경남,2023,12
50110,2023-12,155328,43875758120,11148,282471.6607437165,-3776,제주,2023,12
50130,2023-12,47202,13307679320,3970,281930.4122706665,-1232,제주,2023,12
51110,2023-12,77700,21133803760,5056,271992.3263835264,-2156,강원,2023,12
51130,2023-12,135614,43961496360,6356,324166.3571607651,-3816,강원,2023,12
51150,2023-12,51630,14560155040,3840,282009.5882239008,-892,강원,2023,12
51170,2023-12,17226,5019613040,1446,291397.48287472426,-616,강원,2023,12
51190,2023-12,8894,2369295800,792,266392.60175399145,-450,강원,2023,12
51210,2023-12,13772,3657145760,1182,265549.3581179204,-150,강원,2023,12
51230,2023-12,20482,6802772560,1534,332134.19392637437,326,강원,2023,12
51720,2023-12,19344,5735249280,1536,296487.2456575682,-130,강원,2023,12
51730,2023-12,16388,4498978320,1130,274528.8210886014,-234,강원,2023,12
51750,2023-12,9598,2735765440,970,285034.9489476974,-256,강원,2023,12
51760,2023-12,13162,3672174960,1170,278998.2495061541,262,강원,2023,12
51770,2023-12,18862,6604461600,938,350146.4107729827,14,강원,2023,12
51780,2023-12,7664,1971925320,828,257297.14509394573,-364,강원,2023,12
51790,2023-12,4764,1218860800,668,255848.19479429052,-198,강원,2023,12
51800,2023-12,4338,1041984400,594,240199.26233287228,-218,강원,2023,12
51810,2023-12,6912,1726235480,882,249744.7164351852,-246,강원,2023,12
51820,2023-12,9352,2551805840,814,272862.0444824636,-46,강원,2023,12
51830,2023-12,6948,1875802040,818,269977.26540011517,-216,강원,2023,12
52111,2023-12,57736,15022459800,4670,260192.25093529167,-1610,전북,2023,12
52113,2023-12,91230,27555499040,5690,302044.2731557602,-2438,전북,2023,12
52130,2023-12,79516,24154816960,5328,303773.0388852558,-28,전북,2023,12
52140,2023-12,79296,22595586000,4924,284952.4061743341,-804,전북,2023,12
52180,2023-12,26246,7217020640,2220,274976.0207269679,-750,전북,2023,12
52190,2023-12,18186,4564078400,1832,250966.5896843726,-728,전북,2023,12
52210,2023-12,30170,8513675720,2254,282190.11335764005,-204,전북,2023,12
52710,2023-12,49016,15077791880,2680,307609.59441814915,-842,전북,2023,12
52720,2023-12,6272,1596003480,766,254464.8405612245,-192,전북,2023,12
52730,2023-12,6102,1567328320,712,256854.85414618158,-60,전북,2023,12
52740,2023-12,4726,1175169120,610,248660.4147270419,-204,전북,2023,12
52750,2023-12,7336,1871780640,758,255150.03271537623,-162,전북,2023,12
52770,2023-12,6284,1608982520,710,256044.32208784213,-260,전북,2023,12
52790,2023-12,11154,2970956880,1190,266357.9774072082,-346,전북,2023,12
52800,2023-12,10398,2758260040,994,265268.32467782265,-306,전북,2023,12
11110,2026-02,219802,90787932480,5286,413044.16010773333,-1378,서울,2026,2
11140,2026-02,408984,176967753460,7159,432700.92096512334,3333,서울,2026,2
11170,2026-02,137984,50236059080,4078,364071.6248260668,318,서울,2026,2
11200,2026-02,136788,49671480280,6590,363127.4693686581,705,서울,2026,2
11215,2026-02,41237,12916556000,2653,313227.344375197,-277,서울,2026,2
11230,2026-02,43908,13621190360,2898,310221.1524095837,-392,서울,2026,2
11260,2026-02,25442,8198137320,1948,322228.49304299976,-435,서울,2026,2
11290,2026-02,35045,9983716360,2170,284882.7610215437,-2713,서울,2026,2
11305,2026-02,14817,4243260580,1194,286377.8484173584,-106,서울,2026,2
11320,2026-02,16742,4811151060,1276,287370.1505196512,-392,서울,2026,2
11350,2026-02,31758,9209154680,2034,289979.0503180301,-1329,서울,2026,2
11380,2026-02,24533,7306786600,1864,297835.02221497573,-695,서울,2026,2
11410,2026-02,48555,17229935860,1911,354853.99773452786,-1742,서울,2026,2
11440,2026-02,157945,56997886900,7682,360871.7395295831,1049,서울,2026,2
11470,2026-02,32295,10465183920,2137,324049.6646539712,-529,서울,2026,2
11500,2026-02,213092,83955396640,6855,393986.6191128714,-554,서울,2026,2
11530,2026-02,99195,33582950540,5523,338554.87212057057,-134,서울,2026,2
11545,2026-02,144124,49332849300,8771,342294.47767200466,71,서울,2026,2
11560,2026-02,428735,183442597420,9139,427869.42381657666,2441,서울,2026,2
11590,2026-02,39311,13897248200,1812,353520.5972882908,-813,서울,2026,2
11620,2026-02,33963,10581496000,2021,311559.52065483027,-785,서울,2026,2
11650,2026-02,387657,160663379540,12338,414447.2550218363,3654,서울,2026,2
11680,2026-02,704727,265345508540,23087,376522.4101531515,2881,서울,2026,2
11710,2026-02,281024,99480907700,9829,353994.34816955135,136,서울,2026,2
11740,2026-02,78334,28037909240,2914,357927.71006204205,-91,서울,2026,2
26110,2026-02,22903,8914563580,1420,389231.26140680263,104,부산,2026,2
26140,2026-02,13078,4030292640,843,308173.4699495336,-145,부산,2026,2
26170,2026-02,24368,8607789460,1443,353241.52413000655,142,부산,2026,2
26200,2026-02,14918,5073248280,877,340075.6321222684,-304,부산,2026,2
26230,2026-02,47096,15057255620,2759,319714.1077798539,-761,부산,2026,2
26260,2026-02,25477,7700346820,1782,302247.0000392511,-390,부산,2026,2
26290,2026-02,42476,16611458340,1861,391078.6877295414,-915,부산,2026,2
26320,2026-02,18252,5126970000,1031,280899.0795529257,-333,부산,2026,2
26350,2026-02,50539,16114404640,3621,318850.88031025545,-254,부산,2026,2
26380,2026-02,37012,11822951120,2065,319435.61871825357,-360,부산,2026,2
26410,2026-02,27562,8198516880,1908,297457.25564182573,-768,부산,2026,2
26440,2026-02,75497,27908411700,4817,369662.5256632714,295,부산,2026,2
26470,2026-02,24695,7278178600,1637,294722.7616926503,-453,부산,2026,2
26500,2026-02,15691,4604801940,1207,293467.71652539674,-177,부산,2026,2
26530,2026-02,37809,11839527560,2801,313140.4575630141,-247,부산,2026,2
26710,2026-02,32872,10929430160,2126,332484.49014358723,-180,부산,2026,2
27110,2026-02,24242,7461980160,1381,307812.0683111955,-153,대구,2026,2
27140,2026-02,49305,17435172180,2583,353618.744143596,-385,대구,2026,2
27170,2026-02,22554,6660697460,1577,295322.2248825042,-370,대구,2026,2
27200,2026-02,16477,4647584600,1018,282064.9754202828,7,대구,2026,2
27230,2026-02,44732,13190514960,3454,294878.72127336136,-1404,대구,2026,2
27260,2026-02,41168,12842593840,2767,311955.73843762145,-569,대구,2026,2
27290,2026-02,76682,25466311600,4071,332102.86116689706,-733,대구,2026,2
27710,2026-02,50636,18611858520,2564,367561.7845011454,-456,대구,2026,2
27720,2026-02,2745,837952540,304,305265.04189435334,8,대구,2026,2
28110,2026-02,56623,20442590400,2268,361029.8006110591,-62,인천,2026,2
28140,2026-02,12693,5266723280,842,414931.3227763334,59,인천,2026,2
28177,2026-02,43645,12095529720,2476,277134.37323862984,-669,인천,2026,2
28185,2026-02,76526,29496914320,4115,385449.57687583304,647,인천,2026,2
28200,2026-02,92995,31169179960,5674,335170.4926071294,-569,인천,2026,2
28237,2026-02,57715,21112610920,3269,365808.03811834013,-414,인천,2026,2
28245,2026-02,26337,8056655640,1935,305906.35379883816,-154,인천,2026,2
28260,2026-02,113555,37125456420,7481,326938.10417859186,-341,인천,2026,2
28710,2026-02,6770,2088113080,672,308436.20088626293,22,인천,2026,2
28720,2026-02,1837,682051240,241,371285.37833424064,75,인천,2026,2
29110,2026-02,17719,5578488000,1203,314830.8595293188,-307,광주,2026,2
29140,2026-02,45743,15948770180,3191,348660.34540804056,-60,광주,2026,2
29155,2026-02,18210,5453326700,1308,299468.7918725975,-412,광주,2026,2
29170,2026-02,61447,18876104420,4047,307193.26281185413,-1573,광주,2026,2
29200,2026-02,75171,25003141080,4541,332616.8479865906,-171,광주,2026,2
30110,2026-02,48092,17574559260,1582,365436.23180570576,-802,대전,2026,2
30140,2026-02,25349,7570624280,1720,298655.73710994516,-336,대전,2026,2
30170,2026-02,65745,20358776920,3689,309662.7411970492,-449,대전,2026,2
30200,2026-02,109252,41216428600,5043,377260.1746421118,-1028,대전,2026,2
30230,2026-02,51599,20553085780,2446,398323.33533595613,-216,대전,2026,2
31110,2026-02,31538,11657816420,1205,369643.491026698,-221,울산,2026,2
31140,2026-02,58201,21376049340,3279,367279.76048521505,245,울산,2026,2
31170,2026-02,43732,18851628460,810,431071.7200219519,-141,울산,2026,2
31200,2026-02,34226,12302879100,1786,359460.0333080115,-147,울산,2026,2
31710,2026-02,72467,28791116080,3880,397299.68233816774,1965,울산,2026,2
36110,2026-02,63484,21855882540,3493,344273.8727868439,-894,세종,2026,2
41111,2026-02,22524,7049636020,1295,312983.3075830226,-361,경기,2026,2
41113,2026-02,46746,15728921340,2881,336476.30471056345,-29,경기,2026,2
41115,2026-02,26564,8372679860,1615,315188.9722933293,-12,경기,2026,2
41117,2026-02,197288,103155987760,3133,522870.05676979845,211,경기,2026,2
41131,2026-02,51820,18984374220,2520,366352.2620609803,-16,경기,2026,2
41133,2026-02,55349,19567702120,2787,353533.07412961393,462,경기,2026,2
41135,2026-02,234764,104305356580,6015,444298.7705951509,1461,경기,2026,2
41150,2026-02,33367,9908334260,2627,296950.10819072736,-298,경기,2026,2
41171,2026-02,29539,10063502680,1703,340685.2865702969,-286,경기,2026,2
41173,2026-02,85945,32472995360,4852,377834.60771423584,512,경기,2026,2
41190,2026-02,60,21231000,12,353850.0,0,경기,2026,2
41192,2026-02,54259,17276753340,4113,318412.67513223615,-408,경기,2026,2
41194,2026-02,12343,3678723500,1053,298041.27845742524,-254,경기,2026,2
41195,2026-02,764,135810980,12,177763.06282722513,-358,경기,2026,2
41196,2026-02,30306,9283540320,2013,306326.8105325678,387,경기,2026,2
41197,2026-02,153,42936380,9,280629.9346405229,-37,경기,2026,2
41199,2026-02,40,12151700,3,303792.5,-8,경기,2026,2
41210,2026-02,47302,17337734740,3024,366532.804955393,-406,경기,2026,2
41220,2026-02,165662,61790382780,7574,372990.6845263247,6324,경기,2026,2
41250,2026-02,8633,2470983300,606,286225.3330244411,1,경기,2026,2
41271,2026-02,24304,7425128700,2038,305510.5620473996,-358,경기,2026,2
41273,2026-02,113166,41557014420,6080,367221.7310853083,-438,경기,2026,2
41281,2026-02,47147,14232873420,4347,301882.9070778629,-376,경기,2026,2
41285,2026-02,51268,16530035100,4278,322424.0286338457,-60,경기,2026,2
41287,2026-02,20286,6355824540,1695,313310.88139603665,-381,경기,2026,2
41290,2026-02,47314,17888493020,1292,378080.33605275396,373,경기,2026,2
41310,2026-02,18227,5522717760,1833,302996.53042190155,-288,경기,2026,2
41360,2026-02,75461,23016339620,7263,305009.7350949497,-487,경기,2026,2
41370,2026-02,33887,11016563500,2149,325097.04311387846,184,경기,2026,2
41390,2026-02,99705,34546579740,7737,346487.9368136001,-511,경기,2026,2
41410,2026-02,39869,13519983000,2568,339110.1607765432,60,경기,2026,2
41430,2026-02,22600,7784290200,1734,344437.61946902657,35,경기,2026,2
41450,2026-02,48009,15548329740,4662,323862.8119727551,-128,경기,2026,2
41461,2026-02,82733,29173587500,4790,352623.34860333847,3460,경기,2026,2
41463,2026-02,111689,47698356540,4356,427064.0487424903,174,경기,2026,2
41465,2026-02,37182,11777391040,1991,316749.79936528427,-281,경기,2026,2
41480,2026-02,81899,25708513560,6541,313905.0972539347,-374,경기,2026,2
41500,2026-02,81763,36753594640,3177,449513.7732226068,1460,경기,2026,2
41550,2026-02,57379,19842471300,3283,345814.17068962514,142,경기,2026,2
41570,2026-02,83135,26673241880,7700,320842.5077283936,-482,경기,2026,2
41590,2026-02,2140,814795260,192,380745.44859813084,47,경기,2026,2
41591,2026-02,136254,52931725600,8498,388478.3243060754,358,경기,2026,2
41593,2026-02,36957,12513726320,3143,338602.33027572586,-213,경기,2026,2
41595,2026-02,25833,8420624640,1584,325963.8694692835,359,경기,2026,2
41597,2026-02,81920,30317067880,4126,370081.39501953125,-214,경기,2026,2
41610,2026-02,59374,19133963020,5231,322261.646848789,-279,경기,2026,2
41630,2026-02,36835,11095735620,3304,301228.06081172795,-126,경기,2026,2
41650,2026-02,37625,11593566000,3234,308134.6445182724,-21,경기,2026,2
41670,2026-02,18321,5836237620,1518,318554.5341411495,51,경기,2026,2
41800,2026-02,4683,1448592220,507,309329.9636984839,5,경기,2026,2
41820,2026-02,7014,2195441780,661,313008.52295409184,7,경기,2026,2
41830,2026-02,10392,3151183440,993,303231.662817552,59,경기,2026,2
42110,2026-02,0,0,1,,0,강원,2026,2
42190,2026-02,8,2824580,1,353072.5,0,강원,2026,2
42210,2026-02,3,447420,1,149140.0,0,강원,2026,2
42760,2026-02,15,3787400,1,252493.33333333334,0,강원,2026,2
42770,2026-02,35,12931920,3,369483.4285714286,1,강원,2026,2
42780,2026-02,0,0,1,,0,강원,2026,2
42820,2026-02,3,684840,1,228280.0,0,강원,2026,2
43111,2026-02,17286,5326864100,1426,308160.59817193105,-331,충북,2026,2
43112,2026-02,22524,6775135060,1897,300796.26442905347,-261,충북,2026,2
43113,2026-02,87990,32675717160,3716,371357.167405387,1598,충북,2026,2
43114,2026-02,41961,14354790920,2647,342098.3989895379,230,충북,2026,2
43130,2026-02,38296,13278497340,2199,346733.2708376854,-2275,충북,2026,2
43150,2026-02,16601,5105649000,1352,307550.6897174869,-19,충북,2026,2
43710,2026-02,24,6326440,1,263601.6666666667,-3,충북,2026,2
43720,2026-02,5910,2195915440,474,371559.296108291,114,충북,2026,2
43730,2026-02,7676,2366361180,703,308280.5080771235,59,충북,2026,2
43740,2026-02,4995,1546940260,515,309697.7497497497,14,충북,2026,2
43745,2026-02,4372,1438343660,344,328989.8581884721,-29,충북,2026,2
43750,2026-02,34435,12837487700,1513,372803.4761144185,-289,충북,2026,2
43760,2026-02,6883,2287721420,613,332372.71829144267,-17,충북,2026,2
43770,2026-02,46186,16780113940,2516,363316.0252024423,131,충북,2026,2
43800,2026-02,3565,1130908460,389,317225.3744740533,-10,충북,2026,2
44131,2026-02,47786,15875175460,2960,332213.9425773239,-300,충남,2026,2
44133,2026-02,97310,35539496940,4657,365219.3704655226,708,충남,2026,2
44150,2026-02,24484,8658323420,1362,353631.8991994772,81,충남,2026,2
44180,2026-02,16497,5904131620,1110,357891.22992059164,205,충남,2026,2
44200,2026-02,95487,35992845360,4722,376939.7442583807,845,충남,2026,2
44210,2026-02,36881,15546025220,1813,421518.53854288114,-53,충남,2026,2
44230,2026-02,17783,5615646280,1353,315787.3407186639,-90,충남,2026,2
44250,2026-02,4594,1290759880,347,280966.4518937745,50,충남,2026,2
44270,2026-02,46446,19937991100,2547,429272.51216466434,-719,충남,2026,2
44710,2026-02,12198,4396854900,873,360457.03393999016,-1,충남,2026,2
44760,2026-02,6594,2035339140,667,308665.32302092813,25,충남,2026,2
44770,2026-02,8063,2596690220,543,322050.13270494854,59,충남,2026,2
44790,2026-02,4489,1404232180,391,312816.25751837826,-60,충남,2026,2
44800,2026-02,14225,4505705880,1106,316745.58031634445,-35,충남,2026,2
44810,2026-02,15063,5139813440,1002,341221.10071034986,77,충남,2026,2
44825,2026-02,8913,3523433020,618,395313.925726467,83,충남,2026,2
45111,2026-02,22,5888340,3,267651.8181818182,1,전북,2026,2
45113,2026-02,0,0,2,,0,전북,2026,2
45130,2026-02,40,9592820,6,239820.5,-4,전북,2026,2
45140,2026-02,67,19128860,6,285505.37313432834,4,전북,2026,2
45180,2026-02,4,592580,1,148145.0,0,전북,2026,2
45190,2026-02,22,6762720,2,307396.36363636365,2,전북,2026,2
45210,2026-02,6,1499380,2,249896.66666666666,0,전북,2026,2
45790,2026-02,6,3015440,1,502573.3333333333,-1,전북,2026,2
46110,2026-02,23896,6771903860,1743,283390.68714429194,-537,전남,2026,2
46130,2026-02,50542,18846398680,3179,372885.8905464762,86,전남,2026,2
46150,2026-02,31272,9692423020,2454,309939.33934510103,-312,전남,2026,2
46170,2026-02,72298,31244445880,2001,432161.9668593875,159,전남,2026,2
46230,2026-02,34915,13303916040,2130,381037.2630674495,122,전남,2026,2
46710,2026-02,9586,2946370360,950,307361.8151470895,-11,전남,2026,2
46720,2026-02,3418,986779060,398,288700.719719134,-17,전남,2026,2
46730,2026-02,2538,693979420,288,273435.5476753349,165,전남,2026,2
46770,2026-02,5900,1725131820,640,292395.2237288136,31,전남,2026,2
46780,2026-02,4127,1217595340,550,295031.58226314513,22,전남,2026,2
46790,2026-02,10668,3320597640,890,311267.120359955,6,전남,2026,2
46800,2026-02,4427,1252642980,466,282955.2699344929,40,전남,2026,2
46810,2026-02,3922,1165758260,418,297235.6603773585,33,전남,2026,2
46820,2026-02,7963,2462223220,787,309207.9894512119,65,전남,2026,2
46830,2026-02,22735,8002986820,1242,352011.7360897295,231,전남,2026,2
46840,2026-02,11015,3285349040,1007,298261.3744893327,28,전남,2026,2
46860,2026-02,4814,1453926560,527,302020.4736186124,35,전남,2026,2
46870,2026-02,6677,2028957160,693,303872.57151415304,-39,전남,2026,2
46880,2026-02,10308,3144261840,1096,305031.2223515716,198,전남,2026,2
46890,2026-02,4347,1202840040,544,276705.7832988268,4,전남,2026,2
46900,2026-02,2871,840312620,323,292689.87112504354,0,전남,2026,2
46910,2026-02,3959,1182792200,487,298760.34352109116,192,전남,2026,2
47111,2026-02,71487,32179285700,2613,450141.78382083453,139,경북,2026,2
47113,2026-02,32029,11347855060,2028,354299.38680570736,-420,경북,2026,2
47130,2026-02,63962,25396132260,3234,397050.31518714235,-255,경북,2026,2
