연월,시도,준공_아파트,준공_전체,착공_아파트,착공_전체,착공_호수,준공_호수,착공_비아파트,준공_비아파트,연도,월
2020-07,전남,2920.0,3506.0,1553.0,2138.0,2138.0,3506.0,585.0,586.0,2020,7
2020-07,전북,1881.0,2331.0,,422.0,422.0,2331.0,,450.0,2020,7
2020-07,제주,90.0,456.0,,263.0,263.0,456.0,,366.0,2020,7
2020-07,충남,2301.0,2874.0,1463.0,2077.0,2077.0,2874.0,614.0,573.0,2020,7
2020-07,충북,2962.0,3452.0,2713.0,3192.0,3192.0,3452.0,479.0,490.0,2020,7
2020-08,강원,,381.0,530.0,1033.0,1033.0,381.0,503.0,,2020,8
2020-08,경기,9757.0,12442.0,6617.0,9342.0,9342.0,12442.0,2725.0,2685.0,2020,8
2020-08,경남,2077.0,2374.0,120.0,580.0,580.0,2374.0,460.0,297.0,2020,8
2020-08,경북,14.0,495.0,2403.0,2893.0,2893.0,495.0,490.0,481.0,2020,8
2020-08,광주,,184.0,,284.0,284.0,184.0,,,2020,8
2020-08,대구,1963.0,2232.0,1148.0,1339.0,1339.0,2232.0,191.0,269.0,2020,8
2020-08,대전,1133.0,1345.0,,439.0,439.0,1345.0,,212.0,2020,8
2020-08,부산,1111.0,1333.0,2671.0,2926.0,2926.0,1333.0,255.0,222.0,2020,8
2020-08,서울,5769.0,7625.0,656.0,2921.0,2921.0,7625.0,2265.0,1856.0,2020,8
2020-08,세종,26.0,43.0,,14.0,14.0,43.0,,17.0,2020,8
2020-08,울산,879.0,916.0,2625.0,2727.0,2727.0,916.0,102.0,37.0,2020,8
2020-08,인천,,311.0,1746.0,2187.0,2187.0,311.0,441.0,,2020,8
2020-08,전남,2914.0,3363.0,848.0,1523.0,1523.0,3363.0,675.0,449.0,2020,8
2020-08,전북,1101.0,1549.0,527.0,896.0,896.0,1549.0,369.0,448.0,2020,8
2020-08,제주,849.0,977.0,,216.0,216.0,977.0,,128.0,2020,8
2020-08,충남,1075.0,1497.0,4103.0,4565.0,4565.0,1497.0,462.0,422.0,2020,8
2020-08,충북,591.0,1006.0,1046.0,1585.0,1585.0,1006.0,539.0,415.0,2020,8
2020-09,강원,965.0,1483.0,321.0,885.0,885.0,1483.0,564.0,518.0,2020,9
2020-09,경기,4730.0,8089.0,12898.0,16359.0,16359.0,8089.0,3461.0,3359.0,2020,9
2020-09,경남,560.0,969.0,90.0,584.0,584.0,969.0,494.0,409.0,2020,9
2020-09,경북,1025.0,1530.0,174.0,666.0,666.0,1530.0,492.0,505.0,2020,9
2020-09,광주,2836.0,3116.0,2642.0,3070.0,3070.0,3116.0,428.0,280.0,2020,9
2020-09,대구,64.0,458.0,301.0,551.0,551.0,458.0,250.0,394.0,2020,9
2020-09,대전,1503.0,1998.0,1825.0,2300.0,2300.0,1998.0,475.0,495.0,2020,9
2020-09,부산,2202.0,2526.0,5672.0,5974.0,5974.0,2526.0,302.0,324.0,2020,9
2020-09,서울,5877.0,8215.0,341.0,2690.0,2690.0,8215.0,2349.0,2338.0,2020,9
2020-09,세종,4638.0,4670.0,458.0,506.0,506.0,4670.0,48.0,32.0,2020,9
2020-09,울산,25.0,102.0,384.0,448.0,448.0,102.0,64.0,77.0,2020,9
2020-09,인천,314.0,645.0,162.0,484.0,484.0,645.0,322.0,331.0,2020,9
2020-09,전남,1186.0,1707.0,1865.0,2417.0,2417.0,1707.0,552.0,521.0,2020,9
2020-09,전북,350.0,602.0,1587.0,1919.0,1919.0,602.0,332.0,252.0,2020,9
2020-09,제주,358.0,602.0,96.0,447.0,447.0,602.0,351.0,244.0,2020,9
2020-09,충남,,625.0,3765.0,4604.0,4604.0,625.0,839.0,,2020,9
2020-09,충북,2176.0,2650.0,2950.0,3432.0,3432.0,2650.0,482.0,474.0,2020,9
2020-10,강원,,468.0,582.0,1147.0,1147.0,468.0,565.0,,2020,10
2020-10,경기,9923.0,12015.0,11548.0,14703.0,14703.0,12015.0,3155.0,2092.0,2020,10
2020-10,경남,774.0,1142.0,1161.0,1550.0,1550.0,1142.0,389.0,368.0,2020,10
2020-10,경북,854.0,1268.0,2350.0,2917.0,2917.0,1268.0,567.0,414.0,2020,10
2020-10,광주,313.0,547.0,304.0,1075.0,1075.0,547.0,771.0,234.0,2020,10
2020-10,대구,2676.0,2868.0,2962.0,3110.0,3110.0,2868.0,148.0,192.0,2020,10
2020-10,대전,296.0,538.0,1180.0,1576.0,1576.0,538.0,396.0,242.0,2020,10
2020-10,부산,1973.0,2359.0,821.0,1109.0,1109.0,2359.0,288.0,386.0,2020,10
2020-10,서울,1389.0,3338.0,483.0,3094.0,3094.0,3338.0,2611.0,1949.0,2020,10
2020-10,세종,672.0,694.0,,88.0,88.0,694.0,,22.0,2020,10
2020-10,울산,35.0,70.0,,103.0,103.0,70.0,,35.0,2020,10
2020-10,인천,879.0,1126.0,981.0,1281.0,1281.0,1126.0,300.0,247.0,2020,10
2020-10,전남,751.0,1173.0,1474.0,2297.0,2297.0,1173.0,823.0,422.0,2020,10
2020-10,전북,,284.0,1001.0,1576.0,1576.0,284.0,575.0,,2020,10
2020-10,제주,24.0,190.0,200.0,465.0,465.0,190.0,265.0,166.0,2020,10
2020-10,충남,1025.0,1658.0,1147.0,1725.0,1725.0,1658.0,578.0,633.0,2020,10
2020-10,충북,,409.0,,503.0,503.0,409.0,,,2020,10
2020-11,강원,817.0,1309.0,907.0,1359.0,1359.0,1309.0,452.0,492.0,2020,11
2020-11,경기,9278.0,12471.0,9688.0,12472.0,12472.0,12471.0,2784.0,3193.0,2020,11
2020-11,경남,1458.0,1860.0,178.0,548.0,548.0,1860.0,370.0,402.0,2020,11
2020-11,경북,2528.0,3055.0,3770.0,4268.0,4268.0,3055.0,498.0,527.0,2020,11
2020-11,광주,461.0,740.0,264.0,589.0,589.0,740.0,325.0,279.0,2020,11
2020-11,대구,958.0,1197.0,820.0,1076.0,1076.0,1197.0,256.0,239.0,2020,11
2020-11,대전,2267.0,2638.0,26.0,435.0,435.0,2638.0,409.0,371.0,2020,11
2020-11,부산,82.0,387.0,3611.0,4099.0,4099.0,387.0,488.0,305.0,2020,11
2020-11,서울,2703.0,5011.0,1081.0,3204.0,3204.0,5011.0,2123.0,2308.0,2020,11
2020-11,세종,,85.0,,155.0,155.0,85.0,,,2020,11
2020-11,울산,978.0,1049.0,754.0,839.0,839.0,1049.0,85.0,71.0,2020,11
2020-11,인천,3409.0,3746.0,224.0,663.0,663.0,3746.0,439.0,337.0,2020,11
2020-11,전남,998.0,1623.0,1646.0,2363.0,2363.0,1623.0,717.0,625.0,2020,11
2020-11,전북,,324.0,768.0,1186.0,1186.0,324.0,418.0,,2020,11
2020-11,제주,,273.0,,289.0,289.0,273.0,,,2020,11
2020-11,충남,1141.0,1968.0,4411.0,5146.0,5146.0,1968.0,735.0,827.0,2020,11
2020-11,충북,4119.0,4589.0,,376.0,376.0,4589.0,,470.0,2020,11
2020-12,강원,1007.0,1616.0,1942.0,2401.0,2401.0,1616.0,459.0,609.0,2020,12
2020-12,경기,9953.0,13265.0,43687.0,46862.0,46862.0,13265.0,3175.0,3312.0,2020,12
2020-12,경남,394.0,843.0,4408.0,4789.0,4789.0,843.0,381.0,449.0,2020,12
2020-12,경북,22.0,734.0,3948.0,4408.0,4408.0,734.0,460.0,712.0,2020,12
2020-12,광주,1652.0,2044.0,1553.0,1839.0,1839.0,2044.0,286.0,392.0,2020,12
2020-12,대구,2495.0,2719.0,4694.0,4939.0,4939.0,2719.0,245.0,224.0,2020,12
2020-12,대전,97.0,514.0,2057.0,2342.0,2342.0,514.0,285.0,417.0,2020,12
2020-12,부산,1472.0,1883.0,1755.0,2049.0,2049.0,1883.0,294.0,411.0,2020,12
2020-12,서울,6319.0,9105.0,5372.0,7747.0,7747.0,9105.0,2375.0,2786.0,2020,12
2020-12,세종,1500.0,1517.0,2598.0,2703.0,2703.0,1517.0,105.0,17.0,2020,12
2020-12,울산,914.0,1023.0,3115.0,3191.0,3191.0,1023.0,76.0,109.0,2020,12
2020-12,인천,428.0,1018.0,11965.0,12232.0,12232.0,1018.0,267.0,590.0,2020,12
2020-12,전남,785.0,1434.0,1982.0,2806.0,2806.0,1434.0,824.0,649.0,2020,12
2020-12,전북,2616.0,3081.0,3400.0,3650.0,3650.0,3081.0,250.0,465.0,2020,12
2020-12,제주,254.0,898.0,192.0,393.0,393.0,898.0,201.0,644.0,2020,12
2020-12,충남,1454.0,2345.0,4313.0,4728.0,4728.0,2345.0,415.0,891.0,2020,12
2020-12,충북,610.0,1231.0,3760.0,4257.0,4257.0,1231.0,497.0,621.0,2020,12
2021-01,강원,,503.0,,282.0,282.0,503.0,,,2021,1
2021-01,경기,12477.0,15259.0,10079.0,11887.0,11887.0,15259.0,1808.0,2782.0,2021,1
2021-01,경남,423.0,905.0,,316.0,316.0,905.0,,482.0,2021,1
2021-01,경북,,603.0,631.0,877.0,877.0,603.0,246.0,,2021,1
2021-01,광주,644.0,1622.0,,422.0,422.0,1622.0,,978.0,2021,1
2021-01,대구,99.0,455.0,1756.0,1912.0,1912.0,455.0,156.0,356.0,2021,1
2021-01,대전,,434.0,174.0,325.0,325.0,434.0,151.0,,2021,1
2021-01,부산,1619.0,1905.0,316.0,583.0,583.0,1905.0,267.0,286.0,2021,1
2021-01,서울,2846.0,5526.0,613.0,2131.0,2131.0,5526.0,1518.0,2680.0,2021,1
2021-01,세종,343.0,363.0,1350.0,1361.0,1361.0,363.0,11.0,20.0,2021,1
2021-01,울산,390.0,453.0,123.0,168.0,168.0,453.0,45.0,63.0,2021,1
2021-01,인천,1669.0,1968.0,1499.0,1776.0,1776.0,1968.0,277.0,299.0,2021,1
2021-01,전남,410.0,910.0,398.0,687.0,687.0,910.0,289.0,500.0,2021,1
2021-01,전북,154.0,548.0,152.0,303.0,303.0,548.0,151.0,394.0,2021,1
2021-01,제주,,286.0,179.0,348.0,348.0,286.0,169.0,,2021,1
2021-01,충남,3893.0,4363.0,600.0,1014.0,1014.0,4363.0,414.0,470.0,2021,1
2021-01,충북,705.0,1259.0,1691.0,1935.0,1935.0,1259.0,244.0,554.0,2021,1
2021-02,강원,2762.0,3104.0,887.0,1405.0,1405.0,3104.0,518.0,342.0,2021,2
2021-02,경기,11312.0,14135.0,13090.0,15548.0,15548.0,14135.0,2458.0,2823.0,2021,2
2021-02,경남,817.0,1207.0,6994.0,7394.0,7394.0,1207.0,400.0,390.0,2021,2
2021-02,경북,2185.0,2548.0,12.0,351.0,351.0,2548.0,339.0,363.0,2021,2
2021-02,광주,60.0,343.0,213.0,401.0,401.0,343.0,188.0,283.0,2021,2
2021-02,대구,225.0,516.0,1968.0,2248.0,2248.0,516.0,280.0,291.0,2021,2
2021-02,대전,,258.0,466.0,749.0,749.0,258.0,283.0,,2021,2
2021-02,부산,461.0,821.0,,160.0,160.0,821.0,,360.0,2021,2
2021-02,서울,8884.0,10836.0,3083.0,4804.0,4804.0,10836.0,1721.0,1952.0,2021,2
2021-02,세종,528.0,563.0,,21.0,21.0,563.0,,35.0,2021,2
2021-02,울산,,57.0,,104.0,104.0,57.0,,,2021,2
2021-02,인천,192.0,404.0,2189.0,2588.0,2588.0,404.0,399.0,212.0,2021,2
2021-02,전남,1222.0,1694.0,597.0,1014.0,1014.0,1694.0,417.0,472.0,2021,2
2021-02,전북,323.0,576.0,126.0,328.0,328.0,576.0,202.0,253.0,2021,2
2021-02,제주,29.0,338.0,,309.0,309.0,338.0,,309.0,2021,2
2021-02,충남,258.0,685.0,1797.0,2179.0,2179.0,685.0,382.0,427.0,2021,2
2021-02,충북,,460.0,330.0,719.0,719.0,460.0,389.0,,2021,2
2021-03,강원,807.0,1177.0,1344.0,2070.0,2070.0,1177.0,726.0,370.0,2021,3
2021-03,경기,5981.0,8219.0,9907.0,15011.0,15011.0,8219.0,5104.0,2238.0,2021,3
2021-03,경남,2028.0,2449.0,4540.0,5136.0,5136.0,2449.0,596.0,421.0,2021,3
2021-03,경북,1870.0,2239.0,,789.0,789.0,2239.0,,369.0,2021,3
2021-03,광주,594.0,968.0,1108.0,1535.0,1535.0,968.0,427.0,374.0,2021,3
2021-03,대구,1949.0,2182.0,3284.0,3611.0,3611.0,2182.0,327.0,233.0,2021,3
2021-03,대전,,386.0,743.0,1329.0,1329.0,386.0,586.0,,2021,3
2021-03,부산,1921.0,2280.0,514.0,782.0,782.0,2280.0,268.0,359.0,2021,3
2021-03,서울,3384.0,5629.0,781.0,3269.0,3269.0,5629.0,2488.0,2245.0,2021,3
2021-03,세종,,22.0,1593.0,1699.0,1699.0,22.0,106.0,,2021,3
2021-03,울산,,303.0,1770.0,1915.0,1915.0,303.0,145.0,,2021,3
2021-03,인천,920.0,1154.0,5154.0,5546.0,5546.0,1154.0,392.0,234.0,2021,3
2021-03,전남,416.0,938.0,1613.0,2306.0,2306.0,938.0,693.0,522.0,2021,3
2021-03,전북,813.0,1219.0,231.0,813.0,813.0,1219.0,582.0,406.0,2021,3
2021-03,제주,46.0,324.0,404.0,654.0,654.0,324.0,250.0,278.0,2021,3
2021-03,충남,,663.0,5071.0,5941.0,5941.0,663.0,870.0,,2021,3
2021-03,충북,1397.0,1689.0,1322.0,2107.0,2107.0,1689.0,785.0,292.0,2021,3
2021-04,강원,1005.0,1290.0,592.0,1340.0,1340.0,1290.0,748.0,285.0,2021,4
2021-04,경기,3477.0,6279.0,6366.0,11235.0,11235.0,6279.0,4869.0,2802.0,2021,4
2021-04,경남,128.0,488.0,915.0,1719.0,1719.0,488.0,804.0,360.0,2021,4
2021-04,경북,683.0,1102.0,2827.0,3658.0,3658.0,1102.0,831.0,419.0,2021,4
2021-04,광주,482.0,859.0,447.0,815.0,815.0,859.0,368.0,377.0,2021,4
2021-04,대구,64.0,236.0,903.0,1248.0,1248.0,236.0,345.0,172.0,2021,4
2021-04,대전,176.0,539.0,953.0,1400.0,1400.0,539.0,447.0,363.0,2021,4
2021-04,부산,5194.0,5488.0,4480.0,4851.0,4851.0,5488.0,371.0,294.0,2021,4
2021-04,서울,1263.0,3548.0,803.0,3108.0,3108.0,3548.0,2305.0,2285.0,2021,4
2021-04,세종,,30.0,,61.0,61.0,30.0,,,2021,4
2021-04,울산,,111.0,1082.0,1210.0,1210.0,111.0,128.0,,2021,4
2021-04,인천,1986.0,2262.0,2573.0,2991.0,2991.0,2262.0,418.0,276.0,2021,4
2021-04,전남,356.0,1025.0,282.0,1095.0,1095.0,1025.0,813.0,669.0,2021,4
2021-04,전북,160.0,384.0,1804.0,2304.0,2304.0,384.0,500.0,224.0,2021,4
2021-04,제주,19.0,343.0,41.0,553.0,553.0,343.0,512.0,324.0,2021,4
2021-04,충남,1373.0,1955.0,4146.0,4998.0,4998.0,1955.0,852.0,582.0,2021,4
2021-04,충북,,610.0,1278.0,2074.0,2074.0,610.0,796.0,,2021,4
2021-05,강원,,260.0,265.0,822.0,822.0,260.0,557.0,,2021,5
2021-05,경기,6733.0,8916.0,8332.0,12389.0,12389.0,8916.0,4057.0,2183.0,2021,5
2021-05,경남,1482.0,1914.0,619.0,1280.0,1280.0,1914.0,661.0,432.0,2021,5
2021-05,경북,,350.0,2094.0,2753.0,2753.0,350.0,659.0,,2021,5
2021-05,광주,740.0,1011.0,636.0,911.0,911.0,1011.0,275.0,271.0,2021,5
2021-05,대구,,125.0,1458.0,1806.0,1806.0,125.0,348.0,,2021,5
2021-05,대전,,339.0,1605.0,2043.0,2043.0,339.0,438.0,,2021,5
2021-05,부산,533.0,904.0,2237.0,2563.0,2563.0,904.0,326.0,371.0,2021,5
2021-05,서울,1465.0,3310.0,1504.0,3919.0,3919.0,3310.0,2415.0,1845.0,2021,5
2021-05,세종,,26.0,,84.0,84.0,26.0,,,2021,5
2021-05,울산,405.0,478.0,64.0,161.0,161.0,478.0,97.0,73.0,2021,5
2021-05,인천,793.0,1216.0,1614.0,1933.0,1933.0,1216.0,319.0,423.0,2021,5
2021-05,전남,1004.0,1544.0,,775.0,775.0,1544.0,,540.0,2021,5
2021-05,전북,1111.0,1350.0,322.0,713.0,713.0,1350.0,391.0,239.0,2021,5
2021-05,제주,,278.0,169.0,437.0,437.0,278.0,268.0,,2021,5
2021-05,충남,1920.0,2511.0,764.0,1694.0,1694.0,2511.0,930.0,591.0,2021,5
2021-05,충북,1169.0,1547.0,1610.0,2208.0,2208.0,1547.0,598.0,378.0,2021,5
2021-06,강원,788.0,1293.0,623.0,1371.0,1371.0,1293.0,748.0,505.0,2021,6
2021-06,경기,10668.0,13542.0,11540.0,15632.0,15632.0,13542.0,4092.0,2874.0,2021,6
2021-06,경남,500.0,933.0,,522.0,522.0,933.0,,433.0,2021,6
2021-06,경북,1427.0,1928.0,2372.0,3068.0,3068.0,1928.0,696.0,501.0,2021,6
2021-06,광주,1168.0,1523.0,290.0,520.0,520.0,1523.0,230.0,355.0,2021,6
2021-06,대구,2128.0,2347.0,5415.0,5711.0,5711.0,2347.0,296.0,219.0,2021,6
2021-06,대전,,422.0,850.0,1252.0,1252.0,422.0,402.0,,2021,6
2021-06,부산,1824.0,2072.0,1636.0,1893.0,1893.0,2072.0,257.0,248.0,2021,6
2021-06,서울,2054.0,4395.0,4323.0,7073.0,7073.0,4395.0,2750.0,2341.0,2021,6
2021-06,세종,845.0,875.0,,45.0,45.0,875.0,,30.0,2021,6
2021-06,울산,,77.0,211.0,316.0,316.0,77.0,105.0,,2021,6
2021-06,인천,3120.0,3488.0,2105.0,2606.0,2606.0,3488.0,501.0,368.0,2021,6
2021-06,전남,1071.0,1751.0,36.0,746.0,746.0,1751.0,710.0,680.0,2021,6
2021-06,전북,595.0,1049.0,794.0,1339.0,1339.0,1049.0,545.0,454.0,2021,6
2021-06,제주,413.0,671.0,39.0,291.0,291.0,671.0,252.0,258.0,2021,6
2021-06,충남,746.0,1261.0,3083.0,3830.0,3830.0,1261.0,747.0,515.0,2021,6
2021-06,충북,,517.0,2149.0,2754.0,2754.0,517.0,605.0,,2021,6
2021-07,강원,965.0,1528.0,1334.0,2048.0,2048.0,1528.0,714.0,563.0,2021,7
2021-07,경기,13982.0,17186.0,5467.0,9617.0,9617.0,17186.0,4150.0,3204.0,2021,7
2021-07,경남,,637.0,3246.0,3881.0,3881.0,637.0,635.0,,2021,7
2021-07,경북,99.0,605.0,1408.0,2077.0,2077.0,605.0,669.0,506.0,2021,7
2021-07,광주,,214.0,373.0,609.0,609.0,214.0,236.0,,2021,7
2021-07,대구,704.0,1045.0,3765.0,4064.0,4064.0,1045.0,299.0,341.0,2021,7
2021-07,대전,,266.0,2241.0,2689.0,2689.0,266.0,448.0,,2021,7
2021-07,부산,1239.0,1520.0,787.0,1076.0,1076.0,1520.0,289.0,281.0,2021,7
2021-07,서울,7260.0,9713.0,1391.0,4155.0,4155.0,9713.0,2764.0,2453.0,2021,7
2021-07,세종,,23.0,1350.0,1428.0,1428.0,23.0,78.0,,2021,7
2021-07,울산,,63.0,681.0,795.0,795.0,63.0,114.0,,2021,7
2021-07,인천,4381.0,4863.0,502.0,909.0,909.0,4863.0,407.0,482.0,2021,7
2021-07,전남,1877.0,2434.0,1883.0,2619.0,2619.0,2434.0,736.0,557.0,2021,7
2021-07,전북,26.0,319.0,546.0,1001.0,1001.0,319.0,455.0,293.0,2021,7
2021-07,제주,14.0,353.0,,417.0,417.0,353.0,,339.0,2021,7
2021-07,충남,1397.0,2040.0,3359.0,4755.0,4755.0,2040.0,1396.0,643.0,2021,7
2021-07,충북,1076.0,1497.0,80.0,835.0,835.0,1497.0,755.0,421.0,2021,7
2021-08,강원,2066.0,2534.0,,708.0,708.0,2534.0,,468.0,2021,8
2021-08,경기,10576.0,13685.0,10129.0,13639.0,13639.0,13685.0,3510.0,3109.0,2021,8
2021-08,경남,814.0,1304.0,2432.0,2913.0,2913.0,1304.0,481.0,490.0,2021,8
2021-08,경북,655.0,1234.0,944.0,1409.0,1409.0,1234.0,465.0,579.0,2021,8
2021-08,광주,608.0,957.0,906.0,1114.0,1114.0,957.0,208.0,349.0,2021,8
2021-08,대구,698.0,1156.0,3854.0,4149.0,4149.0,1156.0,295.0,458.0,2021,8
2021-08,대전,299.0,669.0,934.0,1609.0,1609.0,669.0,675.0,370.0,2021,8
2021-08,부산,767.0,1039.0,1510.0,1698.0,1698.0,1039.0,188.0,272.0,2021,8
2021-08,서울,2046.0,4196.0,3567.0,5911.0,5911.0,4196.0,2344.0,2150.0,2021,8
2021-08,세종,1031.0,1063.0,329.0,377.0,377.0,1063.0,48.0,32.0,2021,8
2021-08,울산,,76.0,32.0,97.0,97.0,76.0,65.0,,2021,8
2021-08,인천,3248.0,3601.0,1174.0,1499.0,1499.0,3601.0,325.0,353.0,2021,8
2021-08,전남,534.0,1254.0,1938.0,2406.0,2406.0,1254.0,468.0,720.0,2021,8
2021-08,전북,998.0,1405.0,188.0,497.0,497.0,1405.0,309.0,407.0,2021,8
2021-08,제주,105.0,277.0,210.0,558.0,558.0,277.0,348.0,172.0,2021,8
2021-08,충남,,553.0,1142.0,1902.0,1902.0,553.0,760.0,,2021,8
2021-08,충북,,519.0,2664.0,3259.0,3259.0,519.0,595.0,,2021,8
2021-09,강원,826.0,1238.0,3245.0,3773.0,3773.0,1238.0,528.0,412.0,2021,9
2021-09,경기,2236.0,5606.0,15390.0,18704.0,18704.0,5606.0,3314.0,3370.0,2021,9
2021-09,경남,52.0,551.0,1650.0,2180.0,2180.0,551.0,530.0,499.0,2021,9
2021-09,경북,860.0,1420.0,1968.0,2531.0,2531.0,1420.0,563.0,560.0,2021,9
2021-09,광주,936.0,1234.0,,279.0,279.0,1234.0,,298.0,2021,9
2021-09,대구,2086.0,2404.0,2554.0,2671.0,2671.0,2404.0,117.0,318.0,2021,9
2021-09,대전,,364.0,174.0,551.0,551.0,364.0,377.0,,2021,9
2021-09,부산,528.0,797.0,2468.0,2686.0,2686.0,797.0,218.0,269.0,2021,9
2021-09,서울,2105.0,4153.0,3210.0,5204.0,5204.0,4153.0,1994.0,2048.0,2021,9
2021-09,세종,1347.0,1373.0,,60.0,60.0,1373.0,,26.0,2021,9
2021-09,울산,,80.0,,71.0,71.0,80.0,,,2021,9
2021-09,인천,936.0,1144.0,1338.0,1529.0,1529.0,1144.0,191.0,208.0,2021,9
2021-09,전남,111.0,893.0,2494.0,3068.0,3068.0,893.0,574.0,782.0,2021,9
2021-09,전북,240.0,660.0,,417.0,417.0,660.0,,420.0,2021,9
2021-09,제주,,175.0,21.0,287.0,287.0,175.0,266.0,,2021,9
2021-09,충남,,744.0,1764.0,2391.0,2391.0,744.0,627.0,,2021,9
2021-09,충북,1692.0,2190.0,2861.0,3388.0,3388.0,2190.0,527.0,498.0,2021,9
2021-10,강원,549.0,955.0,1326.0,1900.0,1900.0,955.0,574.0,406.0,2021,10
2021-10,경기,8278.0,11593.0,4957.0,9353.0,9353.0,11593.0,4396.0,3315.0,2021,10
2021-10,경남,2826.0,3232.0,3302.0,3825.0,3825.0,3232.0,523.0,406.0,2021,10
2021-10,경북,770.0,1299.0,5265.0,5743.0,5743.0,1299.0,478.0,529.0,2021,10
2021-10,광주,,309.0,406.0,803.0,803.0,309.0,397.0,,2021,10
2021-10,대구,987.0,1180.0,1871.0,2055.0,2055.0,1180.0,184.0,193.0,2021,10
2021-10,대전,6079.0,6474.0,527.0,993.0,993.0,6474.0,466.0,395.0,2021,10
2021-10,부산,539.0,720.0,1596.0,1768.0,1768.0,720.0,172.0,181.0,2021,10
2021-10,서울,2832.0,4692.0,7889.0,10292.0,10292.0,4692.0,2403.0,1860.0,2021,10
2021-10,세종,,99.0,,29.0,29.0,99.0,,,2021,10
2021-10,울산,851.0,941.0,52.0,189.0,189.0,941.0,137.0,90.0,2021,10
2021-10,인천,1646.0,1931.0,5572.0,5861.0,5861.0,1931.0,289.0,285.0,2021,10
2021-10,전남,1914.0,2440.0,985.0,1635.0,1635.0,2440.0,650.0,526.0,2021,10
2021-10,전북,1851.0,2083.0,748.0,1142.0,1142.0,2083.0,394.0,232.0,2021,10
2021-10,제주,18.0,367.0,,432.0,432.0,367.0,,349.0,2021,10
2021-10,충남,408.0,1131.0,1619.0,2363.0,2363.0,1131.0,744.0,723.0,2021,10
2021-10,충북,72.0,528.0,27.0,556.0,556.0,528.0,529.0,456.0,2021,10
2021-11,강원,2021.0,2605.0,1284.0,1819.0,1819.0,2605.0,535.0,584.0,2021,11
2021-11,경기,9746.0,13227.0,8943.0,12284.0,12284.0,13227.0,3341.0,3481.0,2021,11
2021-11,경남,237.0,680.0,3469.0,4020.0,4020.0,680.0,551.0,443.0,2021,11
2021-11,경북,19.0,776.0,3372.0,4145.0,4145.0,776.0,773.0,757.0,2021,11
2021-11,광주,908.0,1308.0,375.0,658.0,658.0,1308.0,283.0,400.0,2021,11
2021-11,대구,5734.0,6056.0,817.0,931.0,931.0,6056.0,114.0,322.0,2021,11
2021-11,대전,55.0,609.0,1558.0,2002.0,2002.0,609.0,444.0,554.0,2021,11
2021-11,부산,2077.0,2368.0,1046.0,1315.0,1315.0,2368.0,269.0,291.0,2021,11
2021-11,서울,3507.0,5719.0,1235.0,3434.0,3434.0,5719.0,2199.0,2212.0,2021,11
2021-11,세종,,46.0,,61.0,61.0,46.0,,,2021,11
2021-11,울산,,102.0,475.0,566.0,566.0,102.0,91.0,,2021,11
2021-11,인천,310.0,763.0,2115.0,2410.0,2410.0,763.0,295.0,453.0,2021,11
2021-11,전남,2489.0,3165.0,1418.0,1931.0,1931.0,3165.0,513.0,676.0,2021,11
2021-11,전북,,339.0,3709.0,3987.0,3987.0,339.0,278.0,,2021,11
2021-11,제주,212.0,493.0,36.0,731.0,731.0,493.0,695.0,281.0,2021,11
2021-11,충남,18.0,711.0,3246.0,3875.0,3875.0,711.0,629.0,693.0,2021,11
2021-11,충북,770.0,1491.0,,401.0,401.0,1491.0,,721.0,2021,11
2021-12,강원,1966.0,2815.0,1272.0,1664.0,1664.0,2815.0,392.0,849.0,2021,12
2021-12,경기,16816.0,20414.0,30263.0,33109.0,33109.0,20414.0,2846.0,3598.0,2021,12
2021-12,경남,2696.0,3282.0,2065.0,2548.0,2548.0,3282.0,483.0,586.0,2021,12
2021-12,경북,1193.0,1941.0,5231.0,5643.0,5643.0,1941.0,412.0,748.0,2021,12
2021-12,광주,,431.0,1890.0,2105.0,2105.0,431.0,215.0,,2021,12
2021-12,대구,612.0,829.0,1758.0,1902.0,1902.0,829.0,144.0,217.0,2021,12
2021-12,대전,200.0,591.0,6231.0,6573.0,6573.0,591.0,342.0,391.0,2021,12
2021-12,부산,7502.0,7877.0,336.0,617.0,617.0,7877.0,281.0,375.0,2021,12
2021-12,서울,6083.0,8526.0,6171.0,8185.0,8185.0,8526.0,2014.0,2443.0,2021,12
2021-12,세종,1100.0,1139.0,660.0,678.0,678.0,1139.0,18.0,39.0,2021,12
2021-12,울산,,376.0,382.0,456.0,456.0,376.0,74.0,,2021,12
2021-12,인천,1985.0,2301.0,8222.0,8477.0,8477.0,2301.0,255.0,316.0,2021,12
2021-12,전남,1274.0,1844.0,5077.0,5523.0,5523.0,1844.0,446.0,570.0,2021,12
2021-12,전북,522.0,943.0,3164.0,3570.0,3570.0,943.0,406.0,421.0,2021,12
2021-12,제주,,265.0,186.0,1534.0,1534.0,265.0,1348.0,,2021,12
2021-12,충남,548.0,1371.0,3359.0,3805.0,3805.0,1371.0,446.0,823.0,2021,12
2021-12,충북,489.0,1125.0,6266.0,6604.0,6604.0,1125.0,338.0,636.0,2021,12
2022-01,강원,29.0,450.0,,183.0,183.0,450.0,,421.0,2022,1
2022-01,경기,2341.0,5705.0,3908.0,5843.0,5843.0,5705.0,1935.0,3364.0,2022,1
2022-01,경남,29.0,457.0,1040.0,1358.0,1358.0,457.0,318.0,428.0,2022,1
