지역코드,시도,시군구,레벨,연도,1인당결정세액_백만원,1인당총급여_백만원,결정세액_금액,결정세액_인원,과세표준_금액,과세표준_인원,급여총계_금액,급여총계_인원,총급여_금액,총급여_인원
A1616,경남,함안군,시군구,2016,1.6668259276954929,28.69855850120504,20932,12558,314321,19276,636230,22416,631110,21991
A1617,경남,함양군,시군구,2016,1.6377113736391011,27.86448320873383,7070,4317,114291,7227,236146,8608,234814,8427
A1618,경남,합천군,시군구,2016,1.5783695873144947,28.33702737940026,7764,4919,127450,8048,262452,9315,260814,9204
A1701,제주,제주시,시군구,2016,2.2050572997723443,29.07983750124871,171441,77749,2174513,129793,4389021,150621,4366483,150155
A1702,제주,서귀포시,시군구,2016,2.3101888688806063,27.85404818199246,55165,23879,651880,39926,1316092,47351,1307664,46947
A0101,서울,강남구,시군구,2017,14.767208010169831,70.07759813633061,2067734,140022,10167097,181578,14142558,201206,14078169,200894
A0102,서울,강동구,시군구,2017,3.42838972806492,36.16056570300592,326153,95133,3212291,140706,5824940,160371,5788728,160084
A0103,서울,강북구,시군구,2017,1.754671614381189,26.987671649702097,92680,52819,1327609,86988,2764297,102117,2749477,101879
A0104,서울,강서구,시군구,2017,2.910051009411596,34.54071350010829,405050,139190,4381127,208027,8221014,236070,8133889,235487
A0105,서울,관악구,시군구,2017,2.096431669046722,29.637642069053133,239293,114143,3103607,178238,6098873,205325,6065462,204654
A0106,서울,광진구,시군구,2017,3.7249188560230255,35.392401150251615,304121,81645,2756138,122109,4949835,139502,4923083,139100
A0107,서울,구로구,시군구,2017,2.543599970140659,32.40723228597422,238521,93773,2762019,141789,5264673,162000,5236393,161581
A0108,서울,금천구,시군구,2017,1.6975567471676811,27.669772962043123,84209,49606,1238655,78832,2531695,91260,2517894,90998
A0109,서울,노원구,시군구,2017,2.932758401799155,35.44621397270631,323407,110274,3562872,164986,6697695,188364,6657118,187809
A0110,서울,도봉구,시군구,2017,2.314267505775512,30.196398613130523,145255,62765,1786571,99796,3530209,116510,3509818,116233
A0111,서울,동대문구,시군구,2017,2.596478609425339,32.070499155851905,173276,66735,1987053,101855,3783211,117744,3761164,117278
A0112,서울,동작구,시군구,2017,3.952979158675361,38.29478277861004,370995,93852,3359972,135803,5915612,154339,5879398,153530
A0113,서울,마포구,시군구,2017,5.270572972972973,42.60551067083485,487528,92500,3805589,130089,6336265,148218,6296498,147786
A0114,서울,서대문구,시군구,2017,4.027041261624582,37.37606822389973,267613,66454,2398954,97529,4227723,112716,4198678,112336
A0115,서울,서초구,시군구,2017,13.341285824941906,68.37879713713556,1550124,116190,8043965,150226,11359238,165674,11302263,165289
A0116,서울,성동구,시군구,2017,5.221667007986893,42.23353381126353,382461,73245,2955105,103211,4929924,116243,4901455,116056
A0117,서울,성북구,시군구,2017,4.416017491875358,37.36272154008556,369603,83696,3055295,125398,5413273,144303,5379933,143992
A0118,서울,송파구,시군구,2017,6.42529525824079,46.55646991839058,1093521,170190,7648481,235044,12335849,263839,12265302,263450
A0119,서울,양천구,시군구,2017,5.321696904811976,42.63168257299324,556724,104614,4312655,149906,7279487,170083,7231996,169639
A0120,서울,영등포구,시군구,2017,4.364546692963016,39.80412496792405,429323,98366,3645515,138146,6241782,156209,6204667,155880
A0121,서울,용산구,시군구,2017,11.824884049925684,57.13338983641198,660337,55843,3446181,76651,4942793,86315,4920956,86131
A0122,서울,은평구,시군구,2017,2.473783705180938,31.41204876550009,238166,96276,2803426,150051,5452739,172919,5418547,172499
A0123,서울,종로구,시군구,2017,8.062194450739794,46.44762037184173,249017,30887,1509950,43989,2353076,50504,2338359,50344
A0124,서울,중구,시군구,2017,6.752178265544473,43.08396614821592,182113,26971,1190637,38501,1894195,43810,1883631,43720
A0125,서울,중랑구,시군구,2017,1.7708086253369273,27.754856527977044,131394,74200,1880763,120658,3888819,139776,3869027,139400
A0201,인천,강화군,시군구,2017,2.076298016040524,29.83207479323984,19675,9476,252879,14591,501111,16947,497778,16686
A0202,인천,계양구,시군구,2017,1.557004607560225,27.870585992999967,97660,62723,1549731,100019,3235988,115930,3217046,115428
A0203,인천,미추홀구(남구),시군구,2017,1.3702972063621532,27.048990956259804,107519,78464,1853943,125294,3938522,145574,3915098,144741
A0204,인천,남동구,시군구,2017,1.919572025052192,30.510003539752415,220674,114960,3071593,175568,6157179,201368,6119666,200579
A0205,인천,동구,시군구,2017,1.355643879173291,27.84354902218139,17054,12580,302866,20030,639655,22908,636420,22857
A0206,인천,부평구,시군구,2017,1.8535472323997115,29.743165747716656,197805,106717,2813730,165987,5686158,190694,5653343,190072
A0207,인천,서구,시군구,2017,2.087179788879177,31.73368749052238,248341,118984,3295490,180046,6533479,205137,6487286,204429
A0208,인천,연수구,시군구,2017,4.436445150807112,41.51576707439463,374050,84313,3202996,116690,5540970,133014,5501794,132523
A0209,인천,옹진군,시군구,2017,1.962006079027356,36.15496368038741,9037,4606,124835,6028,241102,6720,238912,6608
A0210,인천,중구,시군구,2017,2.0111378030137583,31.78639517541016,55254,27474,750643,40733,1482402,46437,1470534,46263
A0301,경기,가평군,시군구,2017,2.141783835998712,29.780901223515368,19955,9317,252061,14366,501141,16876,498979,16755
A0302,경기,고양시,시군구,2017,3.6787526600098217,36.83339004348374,809046,219924,7619055,327443,13845144,374452,13747805,373243
A0303,경기,과천시,시군구,2017,7.618151517255746,53.55367365283626,109709,14401,729262,19006,1138903,21272,1131964,21137
A0304,경기,광명시,시군구,2017,2.786119276151735,34.419155113891954,199996,71783,2237868,107694,4230916,122829,4208258,122265
A0305,경기,광주시,시군구,2017,1.852430621887696,29.19687126373864,145451,78519,1999248,122007,4073756,139496,4053752,138842
A0306,경기,구리시,시군구,2017,2.536980566466818,32.65999166822289,98171,38696,1172762,60717,2285324,69862,2273560,69613
A0307,경기,군포시,시군구,2017,2.8909088202012985,35.82467107654285,194165,67164,2129924,97843,3962253,110466,3942720,110056
A0308,경기,김포시,시군구,2017,2.384735670273909,33.23723814893525,230282,96565,2785537,142556,5410797,162343,5364457,161399
A0309,경기,남양주시,시군구,2017,2.317584101743423,30.83912433496101,273709,118101,3402470,189823,6807236,220273,6770298,219536
A0310,경기,동두천시,시군구,2017,1.1267436267436268,25.551453209837117,18740,16632,367935,26868,804852,31416,800016,31310
A0311,경기,부천시,시군구,2017,2.1093710461945063,30.42796017886621,375120,177835,4858799,276246,9680039,317454,9621747,316214
A0312,경기,성남시,시군구,2017,6.514611691076955,44.8896668132059,1511429,232006,10247946,327889,16629729,369392,16541932,368502
A0313,경기,수원시,시군구,2017,3.889378932371727,39.2384141412859,1141136,293398,10567892,418955,18623591,474241,18544153,472602
A0314,경기,시흥시,시군구,2017,1.7085777603962975,29.6826760387141,183491,107394,2698435,162042,5483020,184930,5455943,183809
A0315,경기,안산시,시군구,2017,1.8109731013708084,29.786133950974715,272939,150714,3875734,227089,7752638,260155,7716098,259050
A0316,경기,안성시,시군구,2017,1.5848309042026318,29.864292825092697,67200,42402,1041169,61309,2079882,69552,2069924,69311
A0317,경기,안양시,시군구,2017,3.271708540515318,37.08567628840215,448741,137158,4585107,198693,8354813,224858,8310010,224076
A0318,경기,양주시,시군구,2017,1.3477113966098384,26.82863543027814,55178,40942,944888,65285,2023709,75420,2012094,74998
A0319,경기,양평군,시군구,2017,3.496195554490444,33.934778925969844,58355,16691,541878,25661,1006632,29678,1001585,29515
A0320,경기,여주시,시군구,2017,1.7166166166166166,28.80773417358923,34298,19980,496016,30754,1010290,35202,1005678,34910
A0321,경기,연천군,시군구,2017,1.415402269539717,29.87533032799627,11101,7843,187286,11434,386623,12952,384376,12866
A0322,경기,오산시,시군구,2017,2.1375314957623885,32.98364785635764,111981,52388,1485779,77343,2893828,87693,2880396,87328
A0323,경기,용인시,시군구,2017,4.9287308165217,43.45451518978646,1190530,241549,9700479,337788,16539462,380135,16446578,378478
A0324,경기,의왕시,시군구,2017,3.6365966315552303,37.67765417542421,129121,35506,1233263,51956,2216488,58695,2204934,58521
A0325,경기,의정부시,시군구,2017,1.580497214982881,28.01503041304849,123715,78276,1970823,127746,4157464,148147,4135971,147634
A0326,경기,이천시,시군구,2017,2.64497237139077,35.35042260472577,135941,51396,1558245,72390,2879176,81272,2864975,81045
A0327,경기,파주시,시군구,2017,2.2045691581822697,32.948374704316535,221945,100675,2862837,149397,5586039,169230,5557633,168677
A0328,경기,평택시,시군구,2017,2.221706226350189,34.128051116831536,258340,116280,3337680,164481,6356196,186182,6323962,185301
A0329,경기,포천시,시군구,2017,1.1974419243566654,25.306141252347707,39227,32759,682232,49216,1438393,57172,1428228,56438
A0330,경기,하남시,시군구,2017,3.2649354963734014,36.34791773610459,176904,54183,1806417,80680,3348151,91721,3327979,91559
A0331,경기,화성시,시군구,2017,3.978268399078876,41.8737987846896,849965,213652,7761112,288474,13424608,320571,13368629,319260
A0401,강원,강릉시,시군구,2017,2.2285594639865995,30.94267715548312,79827,35820,1007199,55414,1986223,63999,1974576,63814
A0402,강원,고성군,시군구,2017,1.6234622144112478,28.65520338765559,7390,4552,109226,6755,224500,7810,223310,7793
A0403,강원,동해시,시군구,2017,2.0648507643775784,33.632322118036406,34037,16484,468744,24207,925233,27245,914631,27195
A0404,강원,삼척시,시군구,2017,2.0187307560725283,32.748847806949406,23603,11692,326050,16894,638838,19358,632413,19311
A0405,강원,속초시,시군구,2017,1.7609806680986593,29.3286966541833,23775,13501,348694,21332,716837,24361,712658,24299
A0406,강원,양구군,시군구,2017,1.5197018104366349,33.36074421246982,7135,4695,115965,6442,235992,7066,234893,7041
A0407,강원,양양군,시군구,2017,1.8853305785123968,29.246408677807096,7300,3872,99692,5901,200665,6970,199519,6822
A0408,강원,영월군,시군구,2017,2.210534979423868,32.12140357698289,13429,6075,171380,8962,332504,10315,330465,10288
A0409,강원,원주시,시군구,2017,2.1839466881826466,32.34688882284036,146165,66927,1899682,100562,3725573,114751,3700290,114394
A0410,강원,인제군,시군구,2017,1.725603112840467,33.54009553816445,11087,6425,165103,8808,332212,9950,330001,9839
A0411,강원,정선군,시군구,2017,1.7974683544303798,30.50327604216124,10934,6083,161393,9183,325107,10551,321230,10531
A0412,강원,철원군,시군구,2017,1.436278623666227,31.53858399029715,11980,8341,202211,11832,418227,13270,416057,13192
A0413,강원,춘천시,시군구,2017,2.219427464975891,32.61919403017737,116915,52678,1522472,80323,2997277,91628,2981166,91393
A0414,강원,태백시,시군구,2017,1.990953853200504,33.765197084424315,17387,8733,247289,12572,487246,14190,477136,14131
A0415,강원,평창군,시군구,2017,1.9688729874776387,28.73549139690872,11006,5590,147581,8718,296735,10356,295602,10287
A0416,강원,홍천군,시군구,2017,1.7348018468641786,29.80896935933148,18035,10396,264957,15671,537900,18077,535071,17950
A0417,강원,화천군,시군구,2017,1.486525075852222,33.519668480950024,8329,5603,134672,7297,272125,8315,270973,8084
A0418,강원,횡성군,시군구,2017,1.63909426987061,27.935646525937955,10641,6492,159715,10089,328745,11759,326875,11701
A0501,대전,대덕구,시군구,2017,1.764322283556903,29.412161946930844,61686,34963,918168,54830,1856372,63060,1846672,62786
A0502,대전,동구,시군구,2017,1.5498764292115912,27.521799960026268,57068,36821,923155,60320,1938560,70391,1927792,70046
A0503,대전,서구,시군구,2017,2.711575552856895,34.393362193362194,265710,97991,3094645,149305,5876253,170449,5839477,169785
A0504,대전,유성구,시군구,2017,4.414549747126969,44.871119122590855,381448,86407,3457792,118851,5953730,131984,5899565,131478
A0505,대전,중구,시군구,2017,2.2046240583692613,30.56830000258712,93066,42214,1198795,67138,2376938,77608,2363113,77306
A0601,충북,괴산군,시군구,2017,1.864356251164524,29.35940045617465,10006,5367,137170,7978,271894,9566,270312,9207
A0602,충북,단양군,시군구,2017,1.6778142076502731,29.92999489013797,7676,4575,117519,6853,235306,7881,234292,7828
A0603,충북,보은군,시군구,2017,1.6938369781312128,29.21960583567955,7668,4527,113575,6926,229385,7889,228322,7814
A0604,충북,영동군,시군구,2017,1.649420160570919,28.738120552874783,11094,6726,173509,10287,353206,12267,351381,12227
A0605,충북,옥천군,시군구,2017,1.479666452854394,27.78360586111701,11534,7795,190028,12294,394699,14176,392499,14127
A0606,충북,음성군,시군구,2017,1.270124940692709,28.122413967100616,32124,25292,557077,35502,1122035,39804,1114660,39636
A0607,충북,제천시,시군구,2017,1.9328430084931267,30.81529737903226,44150,22842,619507,34812,1228746,39824,1222751,39680
A0608,충북,증평군,시군구,2017,1.487333413374955,30.85039605440144,12388,8329,204050,12003,415890,13522,412840,13382
A0609,충북,진천군,시군구,2017,1.4376833902544617,30.05233285526838,29888,20789,495272,29529,991590,33260,984845,32771
A0610,충북,청주시,시군구,2017,2.541831609582075,35.097295379226374,487353,191733,5774188,273635,10836096,308558,10781117,307178
A0611,충북,충주시,시군구,2017,1.7844879367304034,30.74915385647617,71301,39956,1033800,59180,2075025,67380,2062315,67069
A0701,충남,계룡시,시군구,2017,3.2177837725669227,43.4282785484863,31013,9638,348577,13172,642704,14671,635486,14633
A0702,충남,공주시,시군구,2017,2.2532842582106456,30.72553824038681,39793,17660,483688,26622,945336,30857,940478,30609
A0703,충남,금산군,시군구,2017,1.628099173553719,28.427833784116057,11032,6776,170771,10634,348679,12279,346848,12201
A0704,충남,논산시,시군구,2017,1.5671962458302708,28.10551973095554,27719,17687,444556,27816,917603,32557,910928,32411
A0705,충남,당진시,시군구,2017,2.1681228631898843,35.48251273935199,79904,36854,1076090,51600,2048715,57959,2040209,57499
A0706,충남,보령시,시군구,2017,2.0645911064896936,30.780421623878105,33754,16349,454557,24819,890902,28942,884814,28746
A0707,충남,부여군,시군구,2017,1.6963307124136289,27.783831728332487,14239,8394,217574,13222,440734,15891,438540,15784
A0708,충남,서산시,시군구,2017,3.5053157529493406,39.749492627381954,126279,36025,1249186,49906,2223965,56097,2213212,55679
A0709,충남,서천군,시군구,2017,1.6962973431317128,30.228292121909146,12003,7076,185214,10709,369742,12221,367969,12173
A0710,충남,아산시,시군구,2017,3.2502725232446297,38.48739789092299,253440,77975,2606241,107431,4649850,120935,4631458,120337
A0711,충남,예산군,시군구,2017,1.5453018792483006,28.87525254898276,19324,12505,307621,18683,618693,22024,614552,21283
A0712,충남,천안시,시군구,2017,2.896591510932889,36.42847095287292,459411,158604,5031862,224605,9207333,253009,9167589,251660
A0713,충남,청양군,시군구,2017,1.7165071770334928,28.87511825922422,7175,4180,106928,6316,214388,7427,213647,7399
A0714,충남,태안군,시군구,2017,2.240315725561627,31.42053210753587,18449,8235,235551,12302,454345,14497,451136,14358
A0715,충남,홍성군,시군구,2017,1.841474815940166,31.400845767723304,31515,17114,459585,25595,918636,29479,913325,29086
A0901,광주,광산구,시군구,2017,2.291962088541286,32.868344995436566,188138,82086,2430859,127659,4783200,145338,4753683,144628
A0902,광주,남구,시군구,2017,3.2040519837286703,34.72052786361533,121299,37858,1247498,59112,2340539,67375,2325824,66987
A0903,광주,동구,시군구,2017,3.179532200413871,33.43707693943367,50704,15947,508839,24542,949175,28388,943494,28217
A0904,광주,북구,시군구,2017,2.306816584680253,31.41478998197541,180543,78265,2286022,124836,4507653,143316,4479215,142583
A0905,광주,서구,시군구,2017,3.2437958456159595,35.28672441223263,189269,58348,1947557,89364,3613745,102403,3593106,101826
A1001,전북,고창군,시군구,2017,1.808880308880309,29.143715143715145,11244,6216,167974,10155,341531,11706,339670,11655
A1002,전북,군산시,시군구,2017,2.297329315182376,33.644079397672826,110536,48115,1438231,72454,2769001,82620,2752624,81816
