시군구코드,시군구,시도코드,시도,연도,총인구,남자인구,여자인구,20대,남_20대,여_20대,30대,남_30대,여_30대,40대,남_40대,여_40대,50대이상,남_50대이상,여_50대이상
51720,홍천군,51,강원,2024,66717,34423,32294,5310,3155,2155,5529,3123,2406,6971,3689,3282,41540,20712,20828
51790,화천군,51,강원,2011,24945,13630,11315,4123,2934,1189,3347,1899,1448,3402,1950,1452,9213,4340,4873
51790,화천군,51,강원,2012,25020,13575,11445,3981,2758,1223,3326,1887,1439,3402,1926,1476,9461,4499,4962
51790,화천군,51,강원,2013,25079,13529,11550,3815,2633,1182,3320,1866,1454,3387,1905,1482,9701,4645,5056
51790,화천군,51,강원,2014,27143,15168,11975,5318,3993,1325,3396,1915,1481,3454,1922,1532,10124,4861,5263
51790,화천군,51,강원,2015,27020,15173,11847,5412,4089,1323,3269,1860,1409,3370,1884,1486,10333,4993,5340
51790,화천군,51,강원,2016,26264,14554,11710,4899,3597,1302,3141,1800,1341,3203,1769,1434,10609,5155,5454
51790,화천군,51,강원,2017,26022,14313,11709,4677,3360,1317,3053,1732,1321,3183,1728,1455,10889,5300,5589
51790,화천군,51,강원,2018,25084,13603,11481,4053,2817,1236,2993,1706,1287,2970,1629,1341,11120,5425,5695
51790,화천군,51,강원,2019,24917,13495,11422,3941,2729,1212,2882,1647,1235,2846,1558,1288,11439,5618,5821
51790,화천군,51,강원,2020,24857,13472,11385,3906,2734,1172,2846,1667,1179,2745,1488,1257,11772,5779,5993
51790,화천군,51,강원,2021,24195,13138,11057,3567,2469,1098,2763,1643,1120,2608,1410,1198,11827,5867,5960
51790,화천군,51,강원,2022,23388,12560,10828,3144,2092,1052,2606,1544,1062,2507,1356,1151,11897,5922,5975
51790,화천군,51,강원,2023,23007,12321,10686,2928,1940,988,2595,1562,1033,2347,1252,1095,12060,5996,6064
51790,화천군,51,강원,2024,22922,12283,10639,2827,1895,932,2535,1505,1030,2319,1259,1060,12248,6118,6130
51730,횡성군,51,강원,2011,44360,22576,21784,4535,2509,2026,4649,2575,2074,6617,3625,2992,20667,9714,10953
51730,횡성군,51,강원,2012,44615,22676,21939,4418,2480,1938,4572,2502,2070,6409,3524,2885,21620,10187,11433
51730,횡성군,51,강원,2013,44937,22866,22071,4267,2389,1878,4464,2451,2013,6437,3530,2907,22399,10637,11762
51730,횡성군,51,강원,2014,45373,23019,22354,4247,2364,1883,4345,2371,1974,6361,3469,2892,23217,11071,12146
51730,횡성군,51,강원,2015,45777,23260,22517,4227,2323,1904,4196,2293,1903,6266,3440,2826,24038,11525,12513
51730,횡성군,51,강원,2016,45991,23398,22593,4260,2328,1932,4041,2184,1857,6031,3320,2711,24963,12067,12896
51730,횡성군,51,강원,2017,46281,23541,22740,4204,2285,1919,3920,2086,1834,5801,3236,2565,25867,12546,13321
51730,횡성군,51,강원,2018,46726,23828,22898,4245,2338,1907,3853,2065,1788,5618,3109,2509,26780,13077,13703
51730,횡성군,51,강원,2019,46575,23785,22790,4045,2261,1784,3650,1934,1716,5285,2909,2376,27611,13565,14046
51730,횡성군,51,강원,2020,46472,23822,22650,3851,2188,1663,3439,1807,1632,5119,2852,2267,28404,14008,14396
51730,횡성군,51,강원,2021,46481,23859,22622,3622,2085,1537,3240,1709,1531,4926,2728,2198,29144,14425,14719
51730,횡성군,51,강원,2022,46532,23877,22655,3414,1964,1450,3142,1697,1445,4806,2628,2178,29735,14727,15008
51730,횡성군,51,강원,2023,46359,23826,22533,3165,1801,1364,3007,1645,1362,4659,2540,2119,30306,15079,15227
51730,횡성군,51,강원,2024,46111,23703,22408,3030,1733,1297,2924,1583,1341,4393,2409,1984,30736,15340,15396
41820,가평군,41,경기,2011,59358,30510,28848,6208,3396,2812,7247,3937,3310,9377,5132,4245,25711,12318,13393
41820,가평군,41,경기,2012,60794,31298,29496,6335,3550,2785,7208,3871,3337,9371,5151,4220,27015,12956,14059
41820,가평군,41,경기,2013,61017,31284,29733,6241,3482,2759,6991,3715,3276,9298,5084,4214,27944,13450,14494
41820,가평군,41,경기,2014,61213,31370,29843,6136,3451,2685,6672,3549,3123,9249,5075,4174,28995,13987,15008
41820,가평군,41,경기,2015,62008,31774,30234,6207,3480,2727,6530,3485,3045,9101,4997,4104,30208,14613,15595
41820,가평군,41,경기,2016,62448,31981,30467,6326,3587,2739,6469,3437,3032,8915,4801,4114,31105,15134,15971
41820,가평군,41,경기,2017,62973,32276,30697,6413,3624,2789,6404,3398,3006,8779,4758,4021,32050,15637,16413
41820,가평군,41,경기,2018,62918,32288,30630,6288,3546,2742,6310,3350,2960,8475,4592,3883,32914,16161,16753
41820,가평군,41,경기,2019,62415,32042,30373,6174,3490,2684,5992,3205,2787,8097,4381,3716,33688,16603,17085
41820,가평군,41,경기,2020,62377,32156,30221,6212,3575,2637,5742,3114,2628,7910,4257,3653,34535,17081,17454
41820,가평군,41,경기,2021,62264,32129,30135,6125,3565,2560,5504,3010,2494,7780,4191,3589,35242,17466,17776
41820,가평군,41,경기,2022,62150,32102,30048,5920,3438,2482,5400,2969,2431,7569,4064,3505,35931,17891,18040
41820,가평군,41,경기,2023,62302,32137,30165,5700,3292,2408,5437,3006,2431,7459,3971,3488,36594,18246,18348
41820,가평군,41,경기,2024,62527,32194,30333,5548,3179,2369,5518,3041,2477,7066,3742,3324,37539,18737,18802
41281,고양덕양구,41,경기,2011,391832,195742,196090,48398,24573,23825,65375,32372,33003,76396,38926,37470,109423,51875,57548
41281,고양덕양구,41,경기,2012,396559,197895,198664,49479,25319,24160,63608,31449,32159,77072,38965,38107,116182,55303,60879
41281,고양덕양구,41,경기,2013,410491,204483,206008,51967,26684,25283,64034,31712,32322,79000,39711,39289,125290,59736,65554
41281,고양덕양구,41,경기,2014,424423,211460,212963,54649,28141,26508,64209,31928,32281,80601,40541,40060,134880,64298,70582
41281,고양덕양구,41,경기,2015,441988,219746,222242,57897,29852,28045,66088,32889,33199,81576,41062,40514,146062,69351,76711
41281,고양덕양구,41,경기,2016,446233,221496,224737,59584,30665,28919,65109,32472,32637,80564,40359,40205,153574,73031,80543
41281,고양덕양구,41,경기,2017,448684,222646,226038,60478,31195,29283,63875,32031,31844,79618,39957,39661,160022,75824,84198
41281,고양덕양구,41,경기,2018,450449,223323,227126,60340,31123,29217,63565,31900,31665,77574,39011,38563,167150,79233,87917
41281,고양덕양구,41,경기,2019,466157,230858,235299,62288,32198,30090,66204,33427,32777,78358,39392,38966,177887,84220,93667
41281,고양덕양구,41,경기,2020,476962,235773,241189,62879,32510,30369,67900,34281,33619,78754,39508,39246,187334,88556,98778
41281,고양덕양구,41,경기,2021,482927,238375,244552,61897,31961,29936,69046,34812,34234,78294,39201,39093,195343,92403,102940
41281,고양덕양구,41,경기,2022,490088,241283,248805,60440,30865,29575,71174,35780,35394,78601,39552,39049,201833,95364,106469
41281,고양덕양구,41,경기,2023,496438,244063,252375,58770,29781,28989,72872,36578,36294,78922,39848,39074,208521,98530,109991
41281,고양덕양구,41,경기,2024,493097,241971,251126,55707,28056,27651,72701,36477,36224,76607,38635,37972,213596,100892,112704
41285,고양일산동구,41,경기,2011,278095,136340,141755,37852,18634,19218,43614,20214,23400,57923,28085,29838,70176,33710,36466
41285,고양일산동구,41,경기,2012,281949,138017,143932,39173,19410,19763,42701,19860,22841,58283,28049,30234,75056,36054,39002
41285,고양일산동구,41,경기,2013,283976,138931,145045,40082,19858,20224,41714,19528,22186,58408,27934,30474,79131,38024,41107
41285,고양일산동구,41,경기,2014,284207,138896,145311,41056,20527,20529,40295,18959,21336,57519,27382,30137,83162,39866,43296
41285,고양일산동구,41,경기,2015,285658,139576,146082,42042,21089,20953,39548,18754,20794,56644,26979,29665,87466,41785,45681
41285,고양일산동구,41,경기,2016,292612,142947,149665,43592,21963,21629,40108,19166,20942,57002,27048,29954,92970,44386,48584
41285,고양일산동구,41,경기,2017,293673,143253,150420,44004,22107,21897,39389,18879,20510,55924,26483,29441,97809,46629,51180
41285,고양일산동구,41,경기,2018,296223,144394,151829,44468,22346,22122,39330,18922,20408,54346,25800,28546,103431,49130,54301
41285,고양일산동구,41,경기,2019,297671,144991,152680,44502,22434,22068,38563,18649,19914,52855,25045,27810,109022,51687,57335
41285,고양일산동구,41,경기,2020,299716,145874,153842,45026,22710,22316,38431,18760,19671,51287,24287,27000,114487,54156,60331
41285,고양일산동구,41,경기,2021,298873,145362,153511,43692,22000,21692,38249,18880,19369,49522,23451,26071,118876,56147,62729
41285,고양일산동구,41,경기,2022,296122,143793,152329,41211,20724,20487,37809,18751,19058,47630,22627,25003,122585,57759,64826
41285,고양일산동구,41,경기,2023,291597,141346,150251,38797,19379,19418,37031,18326,18705,45369,21666,23703,125968,59280,66688
41285,고양일산동구,41,경기,2024,294123,142776,151347,37258,18427,18831,39257,19590,19667,44227,21332,22895,129503,60952,68551
41287,고양일산서구,41,경기,2011,291312,142339,148973,34967,17281,17686,43642,19744,23898,62961,30672,32289,70688,33645,37043
41287,고양일산서구,41,경기,2012,291408,142421,148987,36306,18049,18257,41404,18951,22453,62429,30098,32331,75124,35815,39309
41287,고양일산서구,41,경기,2013,296104,144576,151528,37829,18888,18941,40858,18884,21974,62984,30196,32788,79745,37980,41765
41287,고양일산서구,41,경기,2014,297524,145179,152345,39314,19808,19506,39561,18394,21167,62392,29678,32714,84076,40047,44029
41287,고양일산서구,41,경기,2015,299900,146137,153763,40807,20641,20166,39137,18308,20829,61010,28838,32172,89023,42348,46675
41287,고양일산서구,41,경기,2016,300839,146480,154359,42022,21403,20619,38328,18054,20274,59858,28004,31854,93125,44341,48784
41287,고양일산서구,41,경기,2017,299626,145665,153961,42334,21552,20782,36982,17492,19490,58135,27216,30919,97448,46163,51285
41287,고양일산서구,41,경기,2018,297517,144642,152875,42218,21690,20528,36087,17205,18882,55343,25920,29423,102461,48381,54080
41287,고양일산서구,41,경기,2019,302523,146900,155623,42890,21920,20970,36850,17832,19018,54307,25334,28973,108812,51343,57469
41287,고양일산서구,41,경기,2020,302538,146833,155705,43020,22075,20945,36450,17785,18665,52359,24486,27873,114159,53655,60504
41287,고양일산서구,41,경기,2021,297553,144357,153196,40981,21100,19881,35459,17448,18011,49549,23281,26268,118153,55379,62774
41287,고양일산서구,41,경기,2022,290325,140665,149660,38577,19817,18760,34138,16876,17262,46623,21958,24665,120874,56509,64365
41287,고양일산서구,41,경기,2023,286872,138959,147913,36839,18948,17891,33688,16848,16840,44292,20873,23419,124555,58144,66411
41287,고양일산서구,41,경기,2024,282900,136748,146152,35106,17919,17187,33163,16701,16462,41746,19705,22041,128043,59612,68431
41290,과천시,41,경기,2011,71955,35170,36785,9306,4811,4495,10055,4738,5317,14624,7036,7588,20082,9159,10923
41290,과천시,41,경기,2012,71068,34612,36456,9356,4865,4491,9611,4556,5055,14093,6742,7351,20974,9566,11408
41290,과천시,41,경기,2013,70578,34355,36223,9539,4955,4584,9237,4416,4821,13759,6498,7261,21773,9998,11775
41290,과천시,41,경기,2014,70156,34129,36027,9657,5026,4631,9019,4344,4675,13298,6303,6995,22695,10407,12288
41290,과천시,41,경기,2015,68946,33502,35444,9730,5061,4669,8754,4263,4491,12560,5895,6665,23401,10764,12637
41290,과천시,41,경기,2016,63778,31013,32765,8929,4650,4279,7968,3932,4036,11431,5356,6075,22425,10337,12088
41290,과천시,41,경기,2017,57527,28085,29442,7983,4223,3760,6940,3416,3524,9977,4665,5312,21149,9817,11332
41290,과천시,41,경기,2018,58142,28423,29719,8051,4251,3800,7415,3683,3732,9510,4454,5056,21964,10183,11781
41290,과천시,41,경기,2019,58289,28638,29651,8023,4239,3784,7806,3955,3851,9209,4353,4856,22378,10415,11963
41290,과천시,41,경기,2020,63231,31068,32163,8732,4597,4135,8787,4440,4347,9526,4594,4932,24692,11470,13222
41290,과천시,41,경기,2021,73345,36092,37253,9710,5117,4593,10669,5310,5359,10892,5324,5568,28572,13375,15197
41290,과천시,41,경기,2022,78137,38416,39721,9778,5034,4744,11633,5745,5888,11900,5840,6060,30009,14162,15847
41290,과천시,41,경기,2023,81000,39687,41313,9503,4873,4630,12022,5886,6136,12474,6097,6377,31116,14710,16406
41290,과천시,41,경기,2024,85512,41757,43755,9438,4793,4645,13270,6433,6837,13313,6538,6775,32378,15283,17095
41210,광명시,41,경기,2011,355226,176556,178670,48198,24045,24153,68352,34491,33861,61257,31153,30104,93819,43396,50423
41210,광명시,41,경기,2012,355560,176365,179195,46849,23520,23329,66857,33531,33326,61739,31324,30415,98060,45381,52679
41210,광명시,41,경기,2013,353100,175031,178069,45541,23041,22500,63955,31956,31999,62877,31717,31160,100877,46884,53993
41210,광명시,41,경기,2014,348560,172768,175792,44731,22876,21855,60260,30018,30242,62855,31719,31136,103783,48347,55436
41210,광명시,41,경기,2015,344978,171180,173798,43944,22865,21079,57342,28504,28838,62288,31379,30909,107253,50110,57143
41210,광명시,41,경기,2016,339484,168241,171243,43374,22688,20686,53942,26821,27121,61437,30767,30670,109939,51475,58464
41210,광명시,41,경기,2017,332790,164878,167912,42946,22566,20380,50804,25458,25346,59987,29926,30061,112212,52511,59701
41210,광명시,41,경기,2018,326841,161734,165107,42235,22116,20119,48619,24528,24091,57639,28682,28957,115345,54012,61333
41210,광명시,41,경기,2019,316552,156405,160147,40950,21453,19497,45227,22877,22350,55010,27252,27758,116578,54616,61962
41210,광명시,41,경기,2020,298599,147278,151321,38256,20018,18238,41208,20774,20434,51599,25546,26053,113672,53284,60388
41210,광명시,41,경기,2021,292893,144384,148509,36783,19149,17634,39974,20343,19631,49814,24549,25265,114969,53996,60973
41210,광명시,41,경기,2022,287945,141632,146313,34871,18031,16840,38407,19688,18719,48544,23839,24705,116627,54748,61879
41210,광명시,41,경기,2023,280197,137512,142685,33150,17107,16043,36706,18821,17885,46273,22679,23594,117264,55031,62233
41210,광명시,41,경기,2024,278167,136261,141906,31948,16340,15608,36952,18945,18007,44539,21805,22734,119888,56270,63618
41610,광주시,41,경기,2011,265222,136415,128807,32153,16841,15312,48096,24888,23208,47736,25652,22084,74954,36854,38100
41610,광주시,41,경기,2012,275656,141695,133961,32686,17096,15590,49412,25450,23962,49551,26656,22895,81039,39999,41040
41610,광주시,41,경기,2013,286699,147488,139211,33346,17387,15959,51286,26585,24701,51805,27780,24025,86252,42689,43563
41610,광주시,41,경기,2014,298858,153812,145046,34842,18209,16633,52537,27377,25160,54017,28867,25150,92506,45820,46686
41610,광주시,41,경기,2015,312579,160610,151969,36547,19164,17383,54276,28288,25988,55843,29690,26153,99926,49463,50463
41610,광주시,41,경기,2016,327723,168345,159378,38531,20224,18307,56232,29466,26766,58000,30704,27296,107918,53379,54539
41610,광주시,41,경기,2017,345947,177521,168426,40916,21493,19423,58580,30738,27842,60803,32223,28580,116764,57628,59136
41610,광주시,41,경기,2018,363782,186309,177473,43128,22683,20445,60651,31684,28967,62905,33352,29553,126747,62464,64283
41610,광주시,41,경기,2019,372654,190774,181880,43885,23145,20740,59830,31254,28576,64543,34251,30292,134596,66301,68295
41610,광주시,41,경기,2020,382054,195298,186756,45220,23933,21287,57844,30130,27714,66823,35343,31480,143358,70627,72731
41610,광주시,41,경기,2021,387289,197673,189616,44958,23893,21065,55722,28954,26768,68000,35920,32080,151381,74553,76828
41610,광주시,41,경기,2022,391462,199707,191755,43536,23166,20370,54344,28288,26056,68878,36248,32630,158158,78029,80129
41610,광주시,41,경기,2023,391377,199601,191776,41450,22049,19401,52357,27357,25000,68498,36057,32441,164199,80937,83262
41610,광주시,41,경기,2024,397605,202621,194984,40442,21402,19040,52824,27669,25155,68257,35902,32355,171529,84627,86902
41310,구리시,41,경기,2011,194881,97313,97568,25654,12811,12843,33025,16377,16648,37837,19021,18816,51301,24625,26676
41310,구리시,41,경기,2012,192341,95956,96385,25051,12571,12480,31576,15640,15936,37221,18591,18630,53462,25775,27687
41310,구리시,41,경기,2013,189680,94679,95001,24784,12598,12186,29801,14718,15083,36817,18207,18610,55433,26874,28559
41310,구리시,41,경기,2014,186820,93217,93603,25109,12902,12207,27959,13867,14092,35854,17625,18229,57515,27911,29604
41310,구리시,41,경기,2015,186721,93096,93625,25538,13156,12382,27046,13454,13592,35151,17223,17928,60165,29166,30999
41310,구리시,41,경기,2016,193763,96397,97366,26815,13841,12974,27858,13891,13967,35405,17294,18111,64915,31381,33534
41310,구리시,41,경기,2017,200042,99390,100652,27814,14332,13482,28766,14385,14381,35683,17441,18242,68928,33198,35730
41310,구리시,41,경기,2018,203553,101084,102469,28195,14476,13719,29488,14792,14696,34837,17177,17660,72914,34985,37929
41310,구리시,41,경기,2019,199265,98968,100297,27505,14066,13439,27578,13929,13649,33603,16698,16905,75118,35937,39181
41310,구리시,41,경기,2020,197454,97939,99515,27281,13976,13305,26372,13269,13103,32845,16382,16463,77606,37094,40512
41310,구리시,41,경기,2021,191948,95172,96776,25915,13320,12595,25118,12660,12458,31306,15668,15638,78352,37448,40904
41310,구리시,41,경기,2022,188701,93442,95259,24346,12462,11884,24278,12301,11977,30589,15340,15249,79670,37990,41680
41310,구리시,41,경기,2023,187093,92559,94534,23177,11768,11409,23913,12191,11722,29694,14939,14755,81748,38932,42816
41310,구리시,41,경기,2024,186882,92459,94423,22403,11287,11116,24606,12651,11955,28884,14576,14308,83583,39809,43774
41410,군포시,41,경기,2011,287294,143186,144108,40038,20276,19762,51953,25973,25980,52639,26109,26530,72252,34294,37958
41410,군포시,41,경기,2012,286841,142833,144008,39503,20063,19440,50415,25159,25256,52305,25877,26428,76258,36277,39981
41410,군포시,41,경기,2013,286344,142559,143785,39134,19972,19162,49162,24591,24571,52395,25851,26544,79418,37818,41600
41410,군포시,41,경기,2014,288408,143497,144911,39553,20205,19348,48375,24395,23980,52277,25653,26624,83405,39748,43657
41410,군포시,41,경기,2015,287519,142989,144530,39593,20437,19156,47010,23773,23237,51307,25217,26090,87073,41367,45706
41410,군포시,41,경기,2016,284890,141647,143243,39182,20270,18912,45050,22913,22137,50430,24644,25786,90302,42979,47323
41410,군포시,41,경기,2017,281205,139692,141513,38822,20085,18737,42904,21897,21007,49179,24083,25096,93625,44446,49179
41410,군포시,41,경기,2018,276916,137536,139380,38334,19934,18400,41206,21104,20102,46918,23023,23895,97319,46065,51254
41410,군포시,41,경기,2019,275852,136878,138974,38214,19951,18263,39877,20539,19338,45760,22471,23289,101330,47890,53440
41410,군포시,41,경기,2020,273791,135834,137957,38232,19959,18273,38258,19850,18408,44520,21924,22596,105497,49801,55696
41410,군포시,41,경기,2021,268535,133246,135289,36836,19179,17657,37102,19409,17693,42586,21056,21530,107926,50871,57055
41410,군포시,41,경기,2022,266213,132165,134048,35175,18361,16814,37033,19567,17466,41224,20366,20858,110671,52145,58526
41410,군포시,41,경기,2023,261229,129573,131656,33421,17471,15950,35657,18894,16763,39333,19488,19845,113472,53436,60036
41410,군포시,41,경기,2024,255931,126988,128943,31677,16589,15088,34992,18610,16382,37048,18553,18495,115534,54332,61202
41570,김포시,41,경기,2011,256994,130283,126711,29160,14971,14189,42945,21673,21272,48624,25548,23076,73255,35380,37875
41570,김포시,41,경기,2012,287432,145275,142157,32058,16419,15639,49963,25053,24910,53019,27691,25328,82551,39976,42575
41570,김포시,41,경기,2013,312305,157341,154964,34228,17428,16800,54958,27419,27539,57147,29763,27384,90959,44014,46945
41570,김포시,41,경기,2014,340310,171105,169205,36976,18889,18087,60419,29946,30473,61890,32303,29587,99575,48113,51462
41570,김포시,41,경기,2015,349990,175892,174098,37926,19508,18418,59764,29332,30432,63858,33341,30517,105789,51187,54602
