연도,시도,시군구,지역코드,거래량,평균전용면적,매매가_만원,평균매매가_만원,중위매매가_만원,매매가_억원,면적범위,가격통계,매매가_전년대비증가율,소득분위,가구_소득평균,가구_순자산,가구_자산평균,가구_부채평균,DSR,소득분위_선택값,매매가_소득배율,매매가_순자산배율,순자산_매매가커버리지,NPS_가입자수,NPS_고지금액합계,NPS_1인당고지금액,NPS_가입자수_전년대비증가율,NPS_고지금액합계_전년대비증가율,NPS_1인당고지금액_전년대비증가율,GRDP,GRDP_전년대비증가율,GRDP_가격기준,전입,전출,순이동,전입_전년대비증가율,전출_전년대비증가율,순이동_전년대비증가율,미분양_호수,미분양_호수_전년대비증가율,주담대_잔액,주담대_증감률,주담대_비중,착공_호수,준공_호수,착공_아파트,준공_아파트,착공_호수_전년대비증가율,준공_호수_전년대비증가율,지가변동률,KB_매수우위지수,KB_매매거래지수,KB_전세수급지수,소비자심리지수,주택가격전망CSI,KB_선도50지수,순이동_NPS가입자대비,미분양_거래량배율,준공_거래량배율,corr_var__가구_소득평균,corr_var__가구_순자산,corr_var__NPS_가입자수,corr_var__NPS_가입자수_전년대비증가율,corr_var__NPS_1인당고지금액,corr_var__NPS_1인당고지금액_전년대비증가율,corr_var__GRDP,corr_var__GRDP_전년대비증가율,corr_var__전입,corr_var__전출,corr_var__순이동,corr_var__미분양_호수,corr_var__주담대_잔액,corr_var__주담대_증감률,corr_var__착공_호수,corr_var__준공_호수,corr_var__지가변동률,corr_var__소비자심리지수,corr_var__주택가격전망CSI,corr_var__KB_매수우위지수,corr_var__KB_매매거래지수,corr_var__KB_전세수급지수,상위10퍼센트_정확도
2020,서울,도봉구,11320,1478,84.79024296346414,50000.0,53377.77401894452,50000.0,5.0,82~86㎡,median,19.047619047619047,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,3.585055800667923,0.6287815447965063,1.590377466189202,14920.0,3332647380.0,223367.7868632708,3.8852527503133283,8.288552324358655,4.238618530994609,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-4.346514745308311,0.04871447902571042,54.72192151556157,13946.7843124463,79518.8733094601,14920.0,3.8852527503133283,223367.7868632708,4.238618530994609,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,도봉구,11320,596,84.80839429530201,66250.0,69742.06375838927,66250.0,6.625,82~86㎡,median,32.49999999999999,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,4.642988528398215,0.7336589415558233,1.3630311625172378,14476.0,3397370140.0,234689.84111633047,-2.9758713136729176,1.9420824533797454,5.068794570629009,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-7.339251174357558,0.1066834451901566,117.85738255033557,14268.8269839115,90300.814516767,14476.0,-2.9758713136729176,234689.84111633047,5.068794570629009,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,도봉구,11320,117,84.71924188034188,65000.0,66485.89743589744,65000.0,6.5,82~86㎡,median,-1.8867924528301883,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,4.325922284476634,0.6465858685609984,1.5465849914498415,14267.0,3379328400.0,236863.2788953529,-1.4437689969604817,-0.5310501728257422,0.9260894160072031,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-2.4770449288568024,4.733618233618234,467.1794871794872,15025.6975797391,100528.0244442397,14267.0,-1.4437689969604817,236863.2788953529,0.9260894160072031,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,도봉구,11320,375,84.82065626666667,54800.0,58135.333333333336,54800.0,5.48,82~86㎡,median,-15.692307692307693,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,3.513269297952292,0.5659714739679318,1.766873501572732,20757.0,5239340210.0,252413.17194199548,45.48959136468773,55.04087173060776,6.564923494752661,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-1.5055162113985643,2.950222222222222,141.48266666666666,15598.0072555042,96824.6678861857,20757.0,45.48959136468773,252413.17194199548,6.564923494752661,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,도봉구,11320,587,84.80526456558773,57500.0,61593.952299829645,57500.0,5.75,82~86㎡,median,4.92700729927007,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,3.463492303148803,0.5568924478969637,1.795678867214626,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,1.636144236229415,67.38500851788757,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,노원구,11350,2095,84.7587169451074,43000.0,43747.35417661098,43000.0,4.3,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,3.318948301007913,0.6365890965890174,1.570872019891979,27108.0,5524678180.0,203802.5003688948,-3.592005121274633,2.3397018874778075,6.1527127664195325,6008729.0,3.932093252861457,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-3.6330972406669617,0.04996022275258552,35.26634844868735,12955.9113611205,67547.4968553551,27108.0,-3.592005121274633,203802.5003688948,6.1527127664195325,6008729.0,3.932093252861457,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,노원구,11350,1906,84.75197560335782,47500.0,48217.53777544596,47500.0,4.75,82~86㎡,median,10.465116279069765,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,3.506400918895786,0.6396124809394926,1.563446664660379,28634.0,6030649120.0,210611.4800586715,5.629334513796658,9.15837852477408,3.3409696531946587,6089681.0,1.3472399903540433,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-3.849619333659286,0.020767750961874783,39.896642182581324,13546.653990428,74263.716571368,28634.0,5.629334513796658,210611.4800586715,3.3409696531946587,6089681.0,1.3472399903540433,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,노원구,11350,1513,84.74435604758757,56000.0,56593.575677461995,56000.0,5.6,82~86㎡,median,17.894736842105253,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,4.062144232405868,0.7280189281694927,1.373590659949416,28262.0,6298437020.0,222858.85712263815,-1.2991548508765827,4.440449024167403,5.815151700446153,6236040.0,2.4033935439311094,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-1.7545821244073314,0.14100022031284423,51.944481163251815,13785.8226582056,76921.0769571673,28262.0,-1.2991548508765827,222858.85712263815,5.815151700446153,6236040.0,2.4033935439311094,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,노원구,11350,1698,84.72094658421672,66000.0,67437.1554770318,66000.0,6.6,82~86㎡,median,17.85714285714286,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,4.732273656881659,0.8299916391313884,1.2048314137796985,29497.0,6663977880.0,225920.53022341256,4.369825206991718,5.803675718900814,1.3738171057251725,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-2.1985286639319255,0.04240282685512368,47.6319199057715,13946.7843124463,79518.8733094601,29497.0,4.369825206991718,225920.53022341256,1.3738171057251725,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,노원구,11350,747,84.73854002677376,82000.0,83705.00669344043,82000.0,8.2,82~86㎡,median,24.242424242424242,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,5.746793348357036,0.9080759729445662,1.1012294453264269,28953.0,6811491500.0,235260.3011777709,-1.844255348001489,2.2135970835485352,4.134095712825325,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-3.669498842952371,0.08511825078090139,94.0334672021419,14268.8269839115,90300.814516767,28953.0,-1.844255348001489,235260.3011777709,4.134095712825325,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,노원구,11350,140,84.72439214285714,80000.0,82361.28571428571,80000.0,8.0,82~86㎡,median,-2.4390243902439046,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,5.32421204243278,0.795797992075075,1.2566003055529962,28365.0,6729430860.0,237244.16922263356,-2.0308776292612185,-1.2047381986749928,0.8432651131240254,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-1.2459016393442623,3.955952380952381,390.42857142857144,15025.6975797391,100528.0244442397,28365.0,-2.0308776292612185,237244.16922263356,0.8432651131240254,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,노원구,11350,476,84.78627647058823,77500.0,78094.53781512605,77500.0,7.75,82~86㎡,median,-3.125,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,4.9685834049507775,0.8004158619072029,1.2493505533701381,41256.0,10392093630.0,251892.90357766143,45.446853516657846,54.42752657986296,6.174539253388889,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.75746558076401,2.3242296918767504,111.46218487394958,15598.0072555042,96824.6678861857,41256.0,45.446853516657846,251892.90357766143,6.174539253388889,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,노원구,11350,902,84.77957915742793,78500.0,78882.20620842572,78500.0,7.85,82~86㎡,median,1.2903225806451646,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,4.728419926907496,0.7602792549549853,1.3153061766221783,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,1.0647634885439763,43.852549889135254,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,은평구,11380,1165,84.60769957081546,47000.0,45988.81545064378,47000.0,4.7,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,3.6276876778458584,0.6958066869693912,1.4371807841564914,19813.0,4104822340.0,207178.23348306667,0.9579617834394982,7.283716024246445,6.265730933015523,4340123.0,3.286118953203432,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-4.97077676273154,0.08984263233190272,63.418884120171676,12955.9113611205,67547.4968553551,19813.0,0.9579617834394982,207178.23348306667,6.265730933015523,4340123.0,3.286118953203432,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,은평구,11380,1352,84.640374852071,52000.0,51686.73816568047,52000.0,5.2,82~86㎡,median,10.63829787234043,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,3.8385862691069654,0.7002073475548131,1.4281483956032308,20770.0,4549875680.0,219059.9749638902,4.830162014838746,10.842207119736159,5.735033686246127,4510226.0,3.9193128858329596,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-5.307173808377468,0.029277613412228797,56.2448224852071,13546.653990428,74263.716571368,20770.0,4.830162014838746,219059.9749638902,5.735033686246127,4510226.0,3.9193128858329596,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,은평구,11380,835,84.64023532934132,59600.0,58896.982035928144,59600.0,5.96,82~86㎡,median,14.615384615384608,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,4.323282075917673,0.7748201449803886,1.2906220965967667,20944.0,4788562980.0,228636.50592055003,0.8377467501203606,5.246018062629787,4.37164797368319,4601453.0,2.022670260869419,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-2.3676470588235294,0.25548902195608786,94.12215568862275,13785.8226582056,76921.0769571673,20944.0,0.8377467501203606,228636.50592055003,4.37164797368319,4601453.0,2.022670260869419,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
