"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~4세","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~4세","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~4세","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~4세","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~4세","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~4세","2018년_계_총인구수","2018년_계_연령구간인구수","2018년_계_0~4세","2018년_남_총인구수","2018년_남_연령구간인구수","2018년_남_0~4세","2018년_여_총인구수","2018년_여_연령구간인구수","2018년_여_0~4세"
"서울특별시 성북구 장위제2동(1129077000)","20,207","499","499","10,123","246","246","10,084","253","253","18,200","388","388","9,132","190","190","9,068","198","198","14,795","272","272","7,402","141","141","7,393","131","131"
"서울특별시 성북구 장위제3동(1129078000)","12,992","406","406","6,600","185","185","6,392","221","221","12,122","392","392","6,145","177","177","5,977","215","215","11,490","362","362","5,772","188","188","5,718","174","174"
"서울특별시 성북구 석관동(1129081000)","34,251","1,154","1,154","17,121","593","593","17,130","561","561","33,723","1,044","1,044","16,816","518","518","16,907","526","526","33,153","939","939","16,472","468","468","16,681","471","471"
"서울특별시 강북구 (1130500000)","327,195","10,504","10,504","160,861","5,405","5,405","166,334","5,099","5,099","324,479","9,618","9,618","158,918","4,897","4,897","165,561","4,721","4,721","319,164","8,589","8,589","156,071","4,381","4,381","163,093","4,208","4,208"
"서울특별시 강북구 삼양동(1130553400)","29,521","1,034","1,034","14,761","559","559","14,760","475","475","28,860","952","952","14,376","489","489","14,484","463","463","26,379","772","772","13,128","398","398","13,251","374","374"
"서울특별시 강북구 미아동(1130553500)","23,066","592","592","11,224","307","307","11,842","285","285","22,915","525","525","11,077","262","262","11,838","263","263","22,707","462","462","10,977","241","241","11,730","221","221"
"서울특별시 강북구 송중동(1130554500)","28,815","751","751","14,011","389","389","14,804","362","362","29,777","745","745","14,373","365","365","15,404","380","380","28,967","654","654","13,959","318","318","15,008","336","336"
"서울특별시 강북구 송천동(1130555500)","30,092","833","833","15,033","406","406","15,059","427","427","29,494","777","777","14,727","398","398","14,767","379","379","29,023","660","660","14,482","342","342","14,541","318","318"
"서울특별시 강북구 삼각산동(1130557500)","34,324","1,851","1,851","16,640","967","967","17,684","884","884","33,705","1,612","1,612","16,268","838","838","17,437","774","774","33,387","1,435","1,435","16,082","765","765","17,305","670","670"
"서울특별시 강북구 번제1동(1130559000)","19,984","544","544","9,917","273","273","10,067","271","271","19,584","451","451","9,717","238","238","9,867","213","213","19,572","407","407","9,776","217","217","9,796","190","190"
"서울특별시 강북구 번제2동(1130560000)","18,261","510","510","8,967","276","276","9,294","234","234","17,791","453","453","8,672","223","223","9,119","230","230","17,381","409","409","8,429","190","190","8,952","219","219"
"서울특별시 강북구 번제3동(1130560600)","19,805","640","640","9,486","306","306","10,319","334","334","19,237","558","558","9,182","285","285","10,055","273","273","18,889","516","516","8,966","267","267","9,923","249","249"
"서울특별시 강북구 수유제1동(1130561000)","22,555","661","661","11,221","324","324","11,334","337","337","22,212","614","614","11,013","304","304","11,199","310","310","22,065","570","570","10,931","274","274","11,134","296","296"
"서울특별시 강북구 수유제2동(1130562000)","22,240","721","721","10,919","364","364","11,321","357","357","22,377","701","701","10,873","351","351","11,504","350","350","22,379","626","626","10,860","324","324","11,519","302","302"
"서울특별시 강북구 수유제3동(1130563000)","23,801","636","636","11,934","326","326","11,867","310","310","23,865","593","593","11,952","297","297","11,913","296","296","23,863","540","540","11,888","260","260","11,975","280","280"
"서울특별시 강북구 우이동(1130564500)","21,873","730","730","10,726","397","397","11,147","333","333","21,777","662","662","10,627","346","346","11,150","316","316","21,760","647","647","10,619","323","323","11,141","324","324"
"서울특별시 강북구 인수동(1130566000)","32,858","1,001","1,001","16,022","511","511","16,836","490","490","32,885","975","975","16,061","501","501","16,824","474","474","32,792","891","891","15,974","462","462","16,818","429","429"
"서울특별시 도봉구 (1132000000)","348,220","12,127","12,127","171,238","6,285","6,285","176,982","5,842","5,842","344,166","11,062","11,062","168,759","5,675","5,675","175,407","5,387","5,387","339,413","10,250","10,250","166,160","5,288","5,288","173,253","4,962","4,962"
"서울특별시 도봉구 창제1동(1132051100)","27,559","1,102","1,102","13,318","580","580","14,241","522","522","27,180","960","960","13,043","496","496","14,137","464","464","26,571","824","824","12,770","431","431","13,801","393","393"
"서울특별시 도봉구 창제2동(1132051200)","31,259","1,281","1,281","15,381","664","664","15,878","617","617","31,519","1,208","1,208","15,498","627","627","16,021","581","581","31,074","1,134","1,134","15,261","581","581","15,813","553","553"
"서울특별시 도봉구 창제3동(1132051300)","15,480","534","534","7,743","254","254","7,737","280","280","15,256","478","478","7,614","230","230","7,642","248","248","15,050","434","434","7,503","216","216","7,547","218","218"
"서울특별시 도봉구 창제4동(1132051400)","29,296","1,064","1,064","14,202","541","541","15,094","523","523","28,821","995","995","13,949","493","493","14,872","502","502","28,379","958","958","13,701","493","493","14,678","465","465"
"서울특별시 도봉구 창제5동(1132051500)","26,767","1,106","1,106","12,978","594","594","13,789","512","512","26,360","1,026","1,026","12,750","547","547","13,610","479","479","25,927","897","897","12,553","481","481","13,374","416","416"
"서울특별시 도봉구 도봉제1동(1132052100)","23,484","606","606","11,914","304","304","11,570","302","302","23,228","569","569","11,738","272","272","11,490","297","297","22,686","510","510","11,485","249","249","11,201","261","261"
"서울특별시 도봉구 도봉제2동(1132052200)","29,128","1,100","1,100","14,366","547","547","14,762","553","553","29,194","1,029","1,029","14,368","520","520","14,826","509","509","28,903","967","967","14,194","495","495","14,709","472","472"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,308","686","686","10,937","363","363","11,371","323","323","22,112","624","624","10,795","325","325","11,317","299","299","22,185","589","589","10,770","322","322","11,415","267","267"
"서울특별시 도봉구 쌍문제2동(1132067000)","20,969","709","709","10,188","394","394","10,781","315","315","20,439","642","642","9,930","344","344","10,509","298","298","20,387","649","649","9,867","342","342","10,520","307","307"
"서울특별시 도봉구 쌍문제3동(1132068000)","17,610","603","603","8,602","305","305","9,008","298","298","17,330","524","524","8,432","260","260","8,898","264","264","17,234","486","486","8,331","234","234","8,903","252","252"
"서울특별시 도봉구 쌍문제4동(1132068100)","20,703","664","664","9,933","342","342","10,770","322","322","20,428","593","593","9,785","296","296","10,643","297","297","20,053","555","555","9,552","286","286","10,501","269","269"
"서울특별시 도봉구 방학제1동(1132069000)","31,099","986","986","15,516","517","517","15,583","469","469","30,469","866","866","15,099","452","452","15,370","414","414","30,255","795","795","15,032","399","399","15,223","396","396"
"서울특별시 도봉구 방학제2동(1132070000)","22,180","642","642","11,286","341","341","10,894","301","301","22,113","589","589","11,214","311","311","10,899","278","278","21,440","524","524","10,837","277","277","10,603","247","247"
"서울특별시 도봉구 방학제3동(1132071000)","30,378","1,044","1,044","14,874","539","539","15,504","505","505","29,717","959","959","14,544","502","502","15,173","457","457","29,269","928","928","14,304","482","482","14,965","446","446"
"서울특별시 노원구 (1135000000)","567,581","20,951","20,951","276,333","10,737","10,737","291,248","10,214","10,214","554,403","18,984","18,984","269,508","9,744","9,744","284,895","9,240","9,240","543,752","17,146","17,146","263,919","8,857","8,857","279,833","8,289","8,289"
"서울특별시 노원구 월계1동(1135056000)","23,843","901","901","12,315","468","468","11,528","433","433","23,742","810","810","12,255","418","418","11,487","392","392","23,575","715","715","12,190","366","366","11,385","349","349"
"서울특별시 노원구 월계2동(1135057000)","26,780","972","972","12,996","482","482","13,784","490","490","27,167","938","938","13,153","472","472","14,014","466","466","26,541","865","865","12,810","441","441","13,731","424","424"
"서울특별시 노원구 월계3동(1135058000)","33,752","1,767","1,767","16,327","892","892","17,425","875","875","33,152","1,587","1,587","16,023","801","801","17,129","786","786","32,309","1,399","1,399","15,580","751","751","16,729","648","648"
"서울특별시 노원구 공릉1동(1135059500)","39,714","1,465","1,465","19,494","748","748","20,220","717","717","39,442","1,338","1,338","19,366","694","694","20,076","644","644","38,939","1,210","1,210","19,117","640","640","19,822","570","570"
"서울특별시 노원구 공릉2동(1135060000)","44,041","1,889","1,889","21,783","995","995","22,258","894","894","41,489","1,634","1,634","20,429","836","836","21,060","798","798","41,026","1,495","1,495","20,122","768","768","20,904","727","727"
"서울특별시 노원구 하계1동(1135061100)","29,727","567","567","14,398","284","284","15,329","283","283","29,362","573","573","14,282","283","283","15,080","290","290","29,377","545","545","14,257","267","267","15,120","278","278"
"서울특별시 노원구 하계2동(1135061200)","24,719","741","741","11,954","371","371","12,765","370","370","24,338","719","719","11,661","362","362","12,677","357","357","23,792","662","662","11,390","346","346","12,402","316","316"
"서울특별시 노원구 중계본동(1135061900)","27,943","522","522","13,747","283","283","14,196","239","239","27,359","460","460","13,399","243","243","13,960","217","217","26,780","428","428","13,148","216","216","13,632","212","212"
"서울특별시 노원구 중계1동(1135062100)","29,276","502","502","14,328","262","262","14,948","240","240","28,748","485","485","14,047","254","254","14,701","231","231","28,265","472","472","13,801","247","247","14,464","225","225"
"서울특별시 노원구 중계4동(1135062400)","22,256","670","670","10,893","344","344","11,363","326","326","22,011","622","622","10,769","324","324","11,242","298","298","21,758","573","573","10,583","309","309","11,175","264","264"
"서울특별시 노원구 중계2.3동(1135062500)","39,354","1,482","1,482","18,448","761","761","20,906","721","721","38,607","1,360","1,360","18,068","707","707","20,539","653","653","37,627","1,223","1,223","17,572","637","637","20,055","586","586"
"서울특별시 노원구 상계1동(1135063000)","42,221","1,533","1,533","20,697","804","804","21,524","729","729","41,516","1,368","1,368","20,316","727","727","21,200","641","641","40,844","1,251","1,251","19,954","647","647","20,890","604","604"
"서울특별시 노원구 상계2동(1135064000)","22,022","649","649","10,899","359","359","11,123","290","290","21,769","568","568","10,767","317","317","11,002","251","251","21,447","545","545","10,626","289","289","10,821","256","256"
"서울특별시 노원구 상계3.4동(1135066500)","29,999","833","833","15,085","431","431","14,914","402","402","27,594","683","683","13,830","352","352","13,764","331","331","26,476","570","570","13,210","281","281","13,266","289","289"
