"행정구역","2013년_계_총인구수","2013년_계_연령구간인구수","2013년_계_0~4세","2013년_남_총인구수","2013년_남_연령구간인구수","2013년_남_0~4세","2013년_여_총인구수","2013년_여_연령구간인구수","2013년_여_0~4세","2014년_계_총인구수","2014년_계_연령구간인구수","2014년_계_0~4세","2014년_남_총인구수","2014년_남_연령구간인구수","2014년_남_0~4세","2014년_여_총인구수","2014년_여_연령구간인구수","2014년_여_0~4세","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_0~4세","2015년_남_총인구수","2015년_남_연령구간인구수","2015년_남_0~4세","2015년_여_총인구수","2015년_여_연령구간인구수","2015년_여_0~4세"
"부산광역시 북구 (2632000000)","309,719","11,872","11,872","154,473","6,122","6,122","155,246","5,750","5,750","306,974","11,754","11,754","152,895","6,071","6,071","154,079","5,683","5,683","310,484","12,267","12,267","154,500","6,315","6,315","155,984","5,952","5,952"
"부산광역시 북구 구포제1동(2632051000)","13,291","311","311","6,802","152","152","6,489","159","159","15,459","408","408","7,934","204","204","7,525","204","204","15,668","442","442","8,028","227","227","7,640","215","215"
"부산광역시 북구 구포제2동(2632052000)","29,909","1,147","1,147","15,443","577","577","14,466","570","570","29,189","1,059","1,059","15,057","541","541","14,132","518","518","28,587","987","987","14,747","521","521","13,840","466","466"
"부산광역시 북구 구포제3동(2632052100)","25,743","832","832","13,151","439","439","12,592","393","393","24,902","788","788","12,726","413","413","12,176","375","375","24,186","776","776","12,367","415","415","11,819","361","361"
"부산광역시 북구 금곡동(2632053000)","41,363","1,389","1,389","20,162","708","708","21,201","681","681","42,202","1,450","1,450","20,557","753","753","21,645","697","697","44,312","1,651","1,651","21,614","858","858","22,698","793","793"
"부산광역시 북구 화명제1동(2632054100)","43,469","2,193","2,193","21,503","1,127","1,127","21,966","1,066","1,066","43,030","2,206","2,206","21,271","1,122","1,122","21,759","1,084","1,084","45,382","2,462","2,462","22,435","1,256","1,256","22,947","1,206","1,206"
"부산광역시 북구 화명제2동(2632054200)","19,818","681","681","9,923","349","349","9,895","332","332","19,291","701","701","9,669","360","360","9,622","341","341","18,525","680","680","9,226","348","348","9,299","332","332"
"부산광역시 북구 화명제3동(2632054300)","33,549","1,584","1,584","16,461","823","823","17,088","761","761","33,189","1,596","1,596","16,251","852","852","16,938","744","744","32,590","1,541","1,541","15,982","798","798","16,608","743","743"
"부산광역시 북구 덕천제1동(2632055000)","17,102","556","556","8,516","299","299","8,586","257","257","16,798","536","536","8,327","284","284","8,471","252","252","16,174","484","484","8,018","248","248","8,156","236","236"
"부산광역시 북구 덕천제2동(2632056000)","14,995","465","465","7,536","243","243","7,459","222","222","14,311","439","439","7,129","224","224","7,182","215","215","13,695","411","411","6,766","203","203","6,929","208","208"
"부산광역시 북구 덕천제3동(2632056100)","13,441","376","376","6,612","184","184","6,829","192","192","13,063","372","372","6,422","176","176","6,641","196","196","12,474","314","314","6,120","152","152","6,354","162","162"
"부산광역시 북구 만덕제1동(2632057100)","11,545","484","484","5,774","243","243","5,771","241","241","10,964","447","447","5,469","220","220","5,495","227","227","10,097","397","397","5,020","194","194","5,077","203","203"
"부산광역시 북구 만덕제2동(2632057200)","22,957","822","822","11,453","443","443","11,504","379","379","22,527","770","770","11,195","417","417","11,332","353","353","27,380","1,173","1,173","13,605","610","610","13,775","563","563"
"부산광역시 북구 만덕제3동(2632057300)","22,537","1,032","1,032","11,137","535","535","11,400","497","497","22,049","982","982","10,888","505","505","11,161","477","477","21,414","949","949","10,572","485","485","10,842","464","464"
"부산광역시 해운대구 (2635000000)","425,536","16,870","16,870","207,384","8,778","8,778","218,152","8,092","8,092","423,531","16,840","16,840","206,336","8,763","8,763","217,195","8,077","8,077","422,818","16,591","16,591","205,811","8,666","8,666","217,007","7,925","7,925"
"부산광역시 해운대구 우제1동(2635051000)","49,535","2,052","2,052","23,881","1,062","1,062","25,654","990","990","50,277","2,068","2,068","24,246","1,043","1,043","26,031","1,025","1,025","50,272","2,078","2,078","24,224","1,076","1,076","26,048","1,002","1,002"
"부산광역시 해운대구 우제2동(2635052000)","30,778","1,468","1,468","14,889","751","751","15,889","717","717","30,880","1,505","1,505","14,947","788","788","15,933","717","717","31,446","1,557","1,557","15,155","806","806","16,291","751","751"
"부산광역시 해운대구 중제1동(2635053000)","21,843","846","846","10,549","431","431","11,294","415","415","24,179","1,046","1,046","11,689","541","541","12,490","505","505","24,030","1,013","1,013","11,624","525","525","12,406","488","488"
"부산광역시 해운대구 중제2동(2635054000)","10,902","335","335","5,305","190","190","5,597","145","145","10,641","349","349","5,167","193","193","5,474","156","156","13,485","485","485","6,550","249","249","6,935","236","236"
"부산광역시 해운대구 좌제1동(2635055100)","19,462","831","831","9,243","422","422","10,219","409","409","19,722","806","806","9,300","416","416","10,422","390","390","19,697","776","776","9,306","409","409","10,391","367","367"
"부산광역시 해운대구 좌제2동(2635055200)","34,241","1,404","1,404","16,166","703","703","18,075","701","701","33,930","1,414","1,414","16,030","700","700","17,900","714","714","34,110","1,358","1,358","16,082","677","677","18,028","681","681"
"부산광역시 해운대구 좌제3동(2635055300)","18,790","641","641","8,963","322","322","9,827","319","319","18,497","671","671","8,834","332","332","9,663","339","339","18,102","619","619","8,643","310","310","9,459","309","309"
"부산광역시 해운대구 좌제4동(2635055400)","26,186","1,043","1,043","12,563","545","545","13,623","498","498","25,962","1,030","1,030","12,531","541","541","13,431","489","489","25,641","1,024","1,024","12,303","521","521","13,338","503","503"
"부산광역시 해운대구 송정동(2635056000)","9,816","323","323","4,777","179","179","5,039","144","144","9,648","301","301","4,721","180","180","4,927","121","121","10,182","356","356","4,955","202","202","5,227","154","154"
"부산광역시 해운대구 반여제1동(2635057000)","44,530","2,130","2,130","22,123","1,136","1,136","22,407","994","994","43,783","2,065","2,065","21,755","1,104","1,104","22,028","961","961","43,150","2,033","2,033","21,459","1,083","1,083","21,691","950","950"
"부산광역시 해운대구 반여제2동(2635058000)","16,315","422","422","8,055","237","237","8,260","185","185","15,632","374","374","7,718","204","204","7,914","170","170","14,931","333","333","7,380","171","171","7,551","162","162"
"부산광역시 해운대구 반여제3동(2635059000)","11,815","273","273","5,855","130","130","5,960","143","143","11,446","276","276","5,646","137","137","5,800","139","139","11,009","245","245","5,449","124","124","5,560","121","121"
"부산광역시 해운대구 반여제4동(2635059500)","17,261","785","785","8,604","386","386","8,657","399","399","17,032","803","803","8,435","390","390","8,597","413","413","16,761","789","789","8,320","402","402","8,441","387","387"
"부산광역시 해운대구 반송제1동(2635061000)","10,576","217","217","5,349","103","103","5,227","114","114","10,099","196","196","5,106","105","105","4,993","91","91","17,958","356","356","9,046","186","186","8,912","170","170"
"부산광역시 해운대구 반송제2동(2635062000)","30,223","819","819","14,889","441","441","15,334","378","378","29,249","763","763","14,397","415","415","14,852","348","348","28,241","700","700","13,897","395","395","14,344","305","305"
"부산광역시 해운대구 반송제3동(2635063000)","8,885","195","195","4,424","107","107","4,461","88","88","8,498","175","175","4,249","96","96","4,249","79","79","","","","","","","","",""
"부산광역시 해운대구 재송제1동(2635065000)","32,985","1,773","1,773","16,280","931","931","16,705","842","842","33,258","1,764","1,764","16,438","935","935","16,820","829","829","33,852","1,751","1,751","16,756","961","961","17,096","790","790"
"부산광역시 해운대구 재송제2동(2635066000)","31,393","1,313","1,313","15,469","702","702","15,924","611","611","30,798","1,234","1,234","15,127","643","643","15,671","591","591","29,951","1,118","1,118","14,662","569","569","15,289","549","549"
"부산광역시 사하구 (2638000000)","349,110","14,585","14,585","174,748","7,390","7,390","174,362","7,195","7,195","343,371","14,164","14,164","171,769","7,198","7,198","171,602","6,966","6,966","337,781","13,526","13,526","168,860","6,886","6,886","168,921","6,640","6,640"
"부산광역시 사하구 괴정제1동(2638051000)","20,794","682","682","10,188","349","349","10,606","333","333","20,666","688","688","10,113","350","350","10,553","338","338","20,492","695","695","10,005","352","352","10,487","343","343"
"부산광역시 사하구 괴정제2동(2638052000)","16,665","613","613","8,197","314","314","8,468","299","299","16,419","615","615","8,087","318","318","8,332","297","297","16,551","634","634","8,146","326","326","8,405","308","308"
"부산광역시 사하구 괴정제3동(2638053000)","14,501","424","424","7,032","224","224","7,469","200","200","14,045","407","407","6,807","218","218","7,238","189","189","13,997","367","367","6,777","198","198","7,220","169","169"
"부산광역시 사하구 괴정제4동(2638054000)","16,088","499","499","7,919","255","255","8,169","244","244","15,110","427","427","7,435","216","216","7,675","211","211","14,551","383","383","7,167","207","207","7,384","176","176"
"부산광역시 사하구 당리동(2638055000)","31,836","1,253","1,253","15,751","645","645","16,085","608","608","31,233","1,232","1,232","15,477","654","654","15,756","578","578","30,463","1,177","1,177","15,136","627","627","15,327","550","550"
"부산광역시 사하구 하단제1동(2638056100)","24,069","906","906","12,086","453","453","11,983","453","453","23,755","853","853","11,922","448","448","11,833","405","405","23,567","869","869","11,849","437","437","11,718","432","432"
"부산광역시 사하구 하단제2동(2638056200)","27,780","1,219","1,219","13,933","615","615","13,847","604","604","27,524","1,127","1,127","13,745","553","553","13,779","574","574","26,990","1,101","1,101","13,423","551","551","13,567","550","550"
"부산광역시 사하구 신평제1동(2638057100)","19,091","654","654","9,782","319","319","9,309","335","335","18,554","614","614","9,493","312","312","9,061","302","302","17,967","550","550","9,181","281","281","8,786","269","269"
"부산광역시 사하구 신평제2동(2638057200)","16,425","725","725","8,279","388","388","8,146","337","337","15,975","731","731","8,093","382","382","7,882","349","349","15,640","687","687","7,891","353","353","7,749","334","334"
"부산광역시 사하구 장림제1동(2638058000)","14,456","968","968","7,468","465","465","6,988","503","503","14,090","900","900","7,240","419","419","6,850","481","481","13,933","853","853","7,197","410","410","6,736","443","443"
"부산광역시 사하구 장림제2동(2638059000)","30,427","1,715","1,715","15,548","930","930","14,879","785","785","29,593","1,633","1,633","15,002","866","866","14,591","767","767","28,876","1,504","1,504","14,626","806","806","14,250","698","698"
"부산광역시 사하구 다대제1동(2638060100)","46,919","2,618","2,618","23,504","1,262","1,262","23,415","1,356","1,356","45,627","2,496","2,496","22,856","1,210","1,210","22,771","1,286","1,286","44,790","2,296","2,296","22,467","1,126","1,126","22,323","1,170","1,170"
"부산광역시 사하구 다대제2동(2638060200)","29,081","1,064","1,064","14,403","537","537","14,678","527","527","31,049","1,239","1,239","15,439","640","640","15,610","599","599","31,403","1,311","1,311","15,560","656","656","15,843","655","655"
"부산광역시 사하구 구평동(2638061000)","7,444","309","309","3,829","170","170","3,615","139","139","7,338","337","337","3,777","179","179","3,561","158","158","7,283","348","348","3,757","190","190","3,526","158","158"
"부산광역시 사하구 감천제1동(2638062000)","24,285","781","781","12,002","373","373","12,283","408","408","23,568","730","730","11,686","358","358","11,882","372","372","22,895","640","640","11,308","308","308","11,587","332","332"
"부산광역시 사하구 감천제2동(2638063000)","9,249","155","155","4,827","91","91","4,422","64","64","8,825","135","135","4,597","75","75","4,228","60","60","8,383","111","111","4,370","58","58","4,013","53","53"
"부산광역시 금정구 (2641000000)","253,526","8,083","8,083","125,009","4,221","4,221","128,517","3,862","3,862","249,856","7,947","7,947","123,091","4,156","4,156","126,765","3,791","3,791","246,026","7,654","7,654","120,957","3,946","3,946","125,069","3,708","3,708"
"부산광역시 금정구 서제1동(2641051000)","8,884","146","146","4,484","72","72","4,400","74","74","8,491","132","132","4,307","74","74","4,184","58","58","8,038","109","109","4,072","60","60","3,966","49","49"
