"행정구역","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~4세","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~4세","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~4세","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~4세","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~4세","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~4세","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~4세","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~4세","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~4세"
"서울특별시 성북구 장위제1동(1129076000)","20,388","459","459","10,002","227","227","10,386","232","232","20,268","402","402","9,872","199","199","10,396","203","203","24,315","808","808","11,911","415","415","12,404","393","393"
"서울특별시 성북구 장위제2동(1129077000)","13,732","246","246","6,834","126","126","6,898","120","120","13,867","270","270","6,863","143","143","7,004","127","127","13,740","241","241","6,781","134","134","6,959","107","107"
"서울특별시 성북구 장위제3동(1129078000)","17,366","885","885","8,671","465","465","8,695","420","420","17,200","870","870","8,510","453","453","8,690","417","417","15,855","731","731","7,809","377","377","8,046","354","354"
"서울특별시 성북구 석관동(1129081000)","35,570","1,030","1,030","17,622","516","516","17,948","514","514","35,605","947","947","17,615","478","478","17,990","469","469","35,035","877","877","17,342","455","455","17,693","422","422"
"서울특별시 강북구 (1130500000)","313,954","7,679","7,679","153,235","3,915","3,915","160,719","3,764","3,764","308,055","6,615","6,615","150,143","3,426","3,426","157,912","3,189","3,189","299,182","5,696","5,696","145,705","2,933","2,933","153,477","2,763","2,763"
"서울특별시 강북구 삼양동(1130553400)","25,345","661","661","12,614","336","336","12,731","325","325","24,555","579","579","12,239","307","307","12,316","272","272","23,629","498","498","11,783","276","276","11,846","222","222"
"서울특별시 강북구 미아동(1130553500)","22,289","397","397","10,720","204","204","11,569","193","193","22,213","322","322","10,698","168","168","11,515","154","154","21,504","268","268","10,342","142","142","11,162","126","126"
"서울특별시 강북구 송중동(1130554500)","30,549","727","727","14,765","346","346","15,784","381","381","30,353","716","716","14,596","369","369","15,757","347","347","29,478","609","609","14,165","303","303","15,313","306","306"
"서울특별시 강북구 송천동(1130555500)","28,141","576","576","13,998","307","307","14,143","269","269","27,439","460","460","13,633","236","236","13,806","224","224","26,380","387","387","13,093","192","192","13,287","195","195"
"서울특별시 강북구 삼각산동(1130557500)","32,767","1,233","1,233","15,767","648","648","17,000","585","585","31,993","1,117","1,117","15,393","580","580","16,600","537","537","31,361","978","978","15,054","491","491","16,307","487","487"
"서울특별시 강북구 번1동(1130559500)","19,204","362","362","9,568","197","197","9,636","165","165","19,059","312","312","9,574","170","170","9,485","142","142","18,353","267","267","9,271","140","140","9,082","127","127"
"서울특별시 강북구 번2동(1130560300)","16,967","362","362","8,263","186","186","8,704","176","176","16,435","291","291","7,976","156","156","8,459","135","135","15,847","243","243","7,664","130","130","8,183","113","113"
"서울특별시 강북구 번3동(1130560800)","18,165","453","453","8,587","228","228","9,578","225","225","17,540","395","395","8,256","196","196","9,284","199","199","16,846","355","355","7,893","174","174","8,953","181","181"
"서울특별시 강북구 수유1동(1130561500)","21,568","534","534","10,686","267","267","10,882","267","267","21,219","459","459","10,511","240","240","10,708","219","219","20,639","367","367","10,195","198","198","10,444","169","169"
"서울특별시 강북구 수유2동(1130562500)","21,798","541","541","10,478","270","270","11,320","271","271","21,460","472","472","10,277","232","232","11,183","240","240","21,278","437","437","10,174","227","227","11,104","210","210"
"서울특별시 강북구 수유3동(1130563500)","23,684","470","470","11,821","233","233","11,863","237","237","23,531","381","381","11,654","185","185","11,877","196","196","22,983","333","333","11,464","172","172","11,519","161","161"
"서울특별시 강북구 우이동(1130564500)","21,247","570","570","10,330","294","294","10,917","276","276","20,939","473","473","10,198","252","252","10,741","221","221","20,542","399","399","9,935","195","195","10,607","204","204"
"서울특별시 강북구 인수동(1130566000)","32,230","793","793","15,638","399","399","16,592","394","394","31,319","638","638","15,138","335","335","16,181","303","303","30,342","555","555","14,672","293","293","15,670","262","262"
"서울특별시 도봉구 (1132000000)","333,362","9,127","9,127","163,051","4,748","4,748","170,311","4,379","4,379","325,257","7,915","7,915","158,620","4,143","4,143","166,637","3,772","3,772","317,366","6,885","6,885","154,487","3,629","3,629","162,879","3,256","3,256"
"서울특별시 도봉구 창제1동(1132051100)","26,101","682","682","12,518","356","356","13,583","326","326","25,241","603","603","12,032","309","309","13,209","294","294","24,706","540","540","11,732","272","272","12,974","268","268"
"서울특별시 도봉구 창제2동(1132051200)","30,217","993","993","14,814","506","506","15,403","487","487","29,643","849","849","14,478","449","449","15,165","400","400","29,099","680","680","14,173","348","348","14,926","332","332"
"서울특별시 도봉구 창제3동(1132051300)","14,678","394","394","7,355","216","216","7,323","178","178","14,310","316","316","7,129","181","181","7,181","135","135","13,836","239","239","6,920","133","133","6,916","106","106"
"서울특별시 도봉구 창제4동(1132051400)","27,774","833","833","13,393","435","435","14,381","398","398","27,195","770","770","13,074","426","426","14,121","344","344","26,496","669","669","12,755","377","377","13,741","292","292"
"서울특별시 도봉구 창제5동(1132051500)","25,684","799","799","12,370","423","423","13,314","376","376","25,198","698","698","12,118","370","370","13,080","328","328","24,607","600","600","11,750","308","308","12,857","292","292"
"서울특별시 도봉구 도봉제1동(1132052100)","22,141","423","423","11,216","211","211","10,925","212","212","21,660","371","371","10,956","189","189","10,704","182","182","21,072","318","318","10,632","157","157","10,440","161","161"
"서울특별시 도봉구 도봉제2동(1132052200)","28,564","895","895","14,040","467","467","14,524","428","428","27,785","802","802","13,591","422","422","14,194","380","380","26,837","703","703","13,106","367","367","13,731","336","336"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,112","551","551","10,706","292","292","11,406","259","259","21,790","483","483","10,497","241","241","11,293","242","242","21,380","440","440","10,313","234","234","11,067","206","206"
"서울특별시 도봉구 쌍문제2동(1132067000)","19,825","554","554","9,598","293","293","10,227","261","261","19,246","481","481","9,263","238","238","9,983","243","243","18,728","433","433","8,952","215","215","9,776","218","218"
"서울특별시 도봉구 쌍문제3동(1132068000)","17,086","436","436","8,262","227","227","8,824","209","209","16,769","364","364","8,139","196","196","8,630","168","168","16,614","351","351","8,058","184","184","8,556","167","167"
"서울특별시 도봉구 쌍문제4동(1132068100)","19,766","531","531","9,424","267","267","10,342","264","264","19,262","446","446","9,090","237","237","10,172","209","209","18,606","394","394","8,797","222","222","9,809","172","172"
"서울특별시 도봉구 방학제1동(1132069000)","29,761","719","719","14,766","357","357","14,995","362","362","28,975","608","608","14,416","293","293","14,559","315","315","28,673","545","545","14,234","264","264","14,439","281","281"
"서울특별시 도봉구 방학제2동(1132070000)","20,950","456","456","10,599","239","239","10,351","217","217","20,282","358","358","10,249","188","188","10,033","170","170","19,669","305","305","9,926","172","172","9,743","133","133"
"서울특별시 도봉구 방학제3동(1132071000)","28,703","861","861","13,990","459","459","14,713","402","402","27,901","766","766","13,588","404","404","14,313","362","362","27,043","668","668","13,139","376","376","13,904","292","292"
"서울특별시 노원구 (1135000000)","532,905","15,274","15,274","257,923","7,867","7,867","274,982","7,407","7,407","523,037","13,503","13,503","252,383","6,913","6,913","270,654","6,590","6,590","510,956","12,124","12,124","246,053","6,277","6,277","264,903","5,847","5,847"
"서울특별시 노원구 월계1동(1135056000)","23,200","618","618","11,943","316","316","11,257","302","302","22,446","539","539","11,553","283","283","10,893","256","256","21,602","447","447","11,149","226","226","10,453","221","221"
"서울특별시 노원구 월계2동(1135057000)","27,140","822","822","13,093","427","427","14,047","395","395","27,472","788","788","13,248","411","411","14,224","377","377","26,568","667","667","12,794","355","355","13,774","312","312"
"서울특별시 노원구 월계3동(1135058000)","31,396","1,219","1,219","15,077","644","644","16,319","575","575","30,605","1,045","1,045","14,667","530","530","15,938","515","515","29,885","970","970","14,266","499","499","15,619","471","471"
"서울특별시 노원구 공릉1동(1135059500)","38,323","1,067","1,067","18,785","556","556","19,538","511","511","37,680","954","954","18,322","480","480","19,358","474","474","36,610","786","786","17,849","416","416","18,761","370","370"
"서울특별시 노원구 공릉2동(1135060000)","40,443","1,335","1,335","19,750","690","690","20,693","645","645","39,760","1,184","1,184","19,382","615","615","20,378","569","569","40,374","1,249","1,249","19,690","673","673","20,684","576","576"
"서울특별시 노원구 하계1동(1135061100)","28,687","548","548","13,856","264","264","14,831","284","284","27,471","499","499","13,228","255","255","14,243","244","244","26,562","446","446","12,728","238","238","13,834","208","208"
"서울특별시 노원구 하계2동(1135061200)","23,258","621","621","11,129","343","343","12,129","278","278","22,665","532","532","10,802","306","306","11,863","226","226","21,977","469","469","10,476","264","264","11,501","205","205"
"서울특별시 노원구 중계본동(1135061900)","25,804","423","423","12,651","219","219","13,153","204","204","24,880","392","392","12,196","201","201","12,684","191","191","23,955","323","323","11,659","164","164","12,296","159","159"
"서울특별시 노원구 중계1동(1135062100)","27,979","416","416","13,698","234","234","14,281","182","182","27,465","407","407","13,366","214","214","14,099","193","193","26,778","384","384","13,002","192","192","13,776","192","192"
"서울특별시 노원구 중계4동(1135062400)","21,259","506","506","10,289","258","258","10,970","248","248","20,695","418","418","9,998","215","215","10,697","203","203","19,928","357","357","9,584","178","178","10,344","179","179"
"서울특별시 노원구 중계2.3동(1135062500)","36,609","1,027","1,027","17,009","520","520","19,600","507","507","35,446","860","860","16,340","415","415","19,106","445","445","34,196","708","708","15,690","344","344","18,506","364","364"
"서울특별시 노원구 상계1동(1135063000)","39,955","1,177","1,177","19,442","606","606","20,513","571","571","39,044","1,009","1,009","18,964","519","519","20,080","490","490","38,126","876","876","18,451","450","450","19,675","426","426"
"서울특별시 노원구 상계2동(1135064000)","21,044","463","463","10,398","239","239","10,646","224","224","20,535","407","407","10,149","202","202","10,386","205","205","19,980","352","352","9,889","175","175","10,091","177","177"
"서울특별시 노원구 상계3.4동(1135066500)","25,697","467","467","12,801","228","228","12,896","239","239","27,076","538","538","13,465","266","266","13,611","272","272","26,166","522","522","13,003","257","257","13,163","265","265"
"서울특별시 노원구 상계5동(1135067000)","25,335","506","506","12,348","260","260","12,987","246","246","24,667","441","441","11,983","232","232","12,684","209","209","23,940","410","410","11,607","215","215","12,333","195","195"
"서울특별시 노원구 상계6.7동(1135069500)","34,492","1,315","1,315","16,058","682","682","18,434","633","633","33,509","1,064","1,064","15,559","565","565","17,950","499","499","32,641","932","932","15,088","501","501","17,553","431","431"
